EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		19	25c26c5d309107ceebcf136813b7d0a52903beb3	4/19/2017 1:56:49 PM		4/19/2017 1:57:48 PM	57.23235
ClickButton	NumberedLines					4/19/2017 1:57:56 PM	65.50073
FractionGenerated	NumberedLines	line_1				4/19/2017 1:57:56 PM	65.50073
FractionChange	Denominator	line_1		1		4/19/2017 1:57:58 PM	67.92476
FractionChange	Denominator	line_1		2		4/19/2017 1:57:59 PM	68.60369
FractionChange	Denominator	line_1		3		4/19/2017 1:57:59 PM	68.82777
FractionChange	Denominator	line_1		4		4/19/2017 1:58:00 PM	69.16369
PressFraction	NumberedLines	line_1		0/4	(0.3125, 0)	4/19/2017 1:58:12 PM	81.15602
ReleaseFraction	NumberedLines	line_1		0/4	(0.3125, 0)	4/19/2017 1:58:12 PM	81.33201
FractionChange	Numerator	line_1		1		4/19/2017 1:58:13 PM	82.41903
FractionChange	Numerator	line_1		2		4/19/2017 1:58:13 PM	82.69104
FractionChange	Numerator	line_1		3		4/19/2017 1:58:14 PM	83.05093
FractionChange	Numerator	line_1		4		4/19/2017 1:58:15 PM	83.94696
EndStateReached						4/19/2017 1:58:16 PM	85.69202
TaskChange_warningMessage	ClickForward			1		4/19/2017 1:58:21 PM	90.4745
PressFraction	NumberedLines	line_1		4/4	(0.3125, 0)	4/19/2017 1:58:27 PM	96.34715
FractionTrashed	NumberedLines	line_1		4/4		4/19/2017 1:58:29 PM	98.12325
ReleaseFraction	NumberedLines	line_1		4/4	(-12.23333, 8.6)	4/19/2017 1:58:29 PM	98.12325
ClickButton	Shape/HRects					4/19/2017 1:58:37 PM	106.0194
FractionGenerated	HRects	hrect_2				4/19/2017 1:58:37 PM	106.0194
PressFraction	HRects	hrect_2		0/0	(2.125, 0)	4/19/2017 1:58:37 PM	106.8533
ReleaseFraction	HRects	hrect_2		0/0	(1.958333, 0.3)	4/19/2017 1:58:38 PM	107.7144
PressFraction	HRects	hrect_2		0/0	(1.958333, 0.3)	4/19/2017 1:58:42 PM	111.3455
ReleaseFraction	HRects	hrect_2		0/0	(2.025, 0.3333333)	4/19/2017 1:58:42 PM	111.4814
