EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		35	f48422494f514e7086d7be1cd420dd837920f68d	4/19/2017 2:19:12 PM		4/19/2017 2:19:33 PM	20.23379
ClickButton	NumberedLines					4/19/2017 2:19:40 PM	27.71908
FractionGenerated	NumberedLines	line_1				4/19/2017 2:19:40 PM	27.71908
FractionChange	Denominator	line_1		1		4/19/2017 2:19:44 PM	31.01511
FractionChange	Denominator	line_1		2		4/19/2017 2:19:44 PM	31.25315
FractionChange	Denominator	line_1		3		4/19/2017 2:19:44 PM	31.4531
FractionChange	Denominator	line_1		4		4/19/2017 2:19:44 PM	31.64707
FractionChange	Denominator	line_1		5		4/19/2017 2:19:45 PM	31.84808
FractionChange	Denominator	line_1		6		4/19/2017 2:19:45 PM	32.04712
FractionChange	Denominator	line_1		7		4/19/2017 2:19:45 PM	32.36618
FractionChange	Denominator	line_1		6		4/19/2017 2:19:47 PM	33.7512
PressFraction	NumberedLines	line_1		0/6	(1.3125, 1)	4/19/2017 2:19:47 PM	34.14104
ReleaseFraction	NumberedLines	line_1		0/6	(1.3125, 1)	4/19/2017 2:19:47 PM	34.23009
FractionChange	Numerator	line_1		1		4/19/2017 2:19:48 PM	35.13219
FractionChange	Numerator	line_1		2		4/19/2017 2:19:48 PM	35.30913
FractionChange	Numerator	line_1		3		4/19/2017 2:19:48 PM	35.50013
FractionChange	Numerator	line_1		4		4/19/2017 2:19:49 PM	35.90818
FractionChange	Numerator	line_1		3		4/19/2017 2:19:50 PM	37.21223
EndStateReached						4/19/2017 2:19:51 PM	38.50114
PopupAfterTaskReflection						4/19/2017 2:19:53 PM	39.99019
EndStateReached						4/19/2017 2:19:53 PM	40.21421
PopupAfterTaskReflection						4/19/2017 2:19:55 PM	42.08427
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/19/2017 2:19:57 PM		4/19/2017 2:19:57 PM	44.50224
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/19/2017 2:19:59 PM		4/19/2017 2:19:59 PM	46.19633
PopupAfterTaskReflection_Response	ContinueSelected			4/19/2017 2:20:00 PM		4/19/2017 2:20:00 PM	46.95844
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	困难	4/19/2017 2:20:27 PM		4/19/2017 2:20:27 PM	74.45061
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/19/2017 2:20:29 PM		4/19/2017 2:20:29 PM	76.55457
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/19/2017 2:20:37 PM		4/19/2017 2:20:37 PM	84.60189
PopupAfterTaskReflection_Response	ContinueSelected			4/19/2017 2:20:39 PM		4/19/2017 2:20:39 PM	85.96375
ClickButton	Shape/VRects					4/19/2017 2:21:39 PM	146.6785
FractionGenerated	VRects	vrect_2				4/19/2017 2:21:39 PM	146.6785
FractionChange	Denominator	vrect_2		1		4/19/2017 2:21:45 PM	152.3916
FractionChange	Denominator	vrect_2		2		4/19/2017 2:21:45 PM	152.5826
FractionChange	Denominator	vrect_2		3		4/19/2017 2:21:46 PM	152.7926
FractionChange	Denominator	vrect_2		4		4/19/2017 2:21:46 PM	152.9906
FractionChange	Denominator	vrect_2		5		4/19/2017 2:21:46 PM	153.1676
FractionChange	Denominator	vrect_2		6		4/19/2017 2:21:46 PM	153.3669
FractionChange	Denominator	vrect_2		7		4/19/2017 2:21:46 PM	153.5606
FractionChange	Denominator	vrect_2		8		4/19/2017 2:21:47 PM	153.7687
FractionChange	Denominator	vrect_2		9		4/19/2017 2:21:47 PM	153.9906
FractionChange	Denominator	vrect_2		10		4/19/2017 2:21:47 PM	154.1758
FractionChange	Denominator	vrect_2		11		4/19/2017 2:21:47 PM	154.6236
FractionChange	Denominator	vrect_2		12		4/19/2017 2:21:48 PM	154.8467
FractionChange	Denominator	vrect_2		13		4/19/2017 2:21:48 PM	155.0416
FractionChange	Denominator	vrect_2		14		4/19/2017 2:21:48 PM	155.3997
FractionChange	Denominator	vrect_2		15		4/19/2017 2:21:49 PM	155.7436
FractionChange	Denominator	vrect_2		16		4/19/2017 2:21:49 PM	155.9667
FractionChange	Denominator	vrect_2		17		4/19/2017 2:21:50 PM	157.0946
FractionChange	Denominator	vrect_2		18		4/19/2017 2:21:50 PM	157.2977
PressFraction	VRects	vrect_2		0/18	(1.125, 0)	4/19/2017 2:21:51 PM	158.6557
ReleaseFraction	VRects	vrect_2		0/18	(1.125, 0)	4/19/2017 2:21:52 PM	158.7757
FractionChange	Numerator	vrect_2		1		4/19/2017 2:21:57 PM	164.0388
FractionChange	Numerator	vrect_2		2		4/19/2017 2:21:57 PM	164.2457
FractionChange	Numerator	vrect_2		3		4/19/2017 2:21:57 PM	164.4557
FractionChange	Numerator	vrect_2		4		4/19/2017 2:21:57 PM	164.6297
FractionChange	Numerator	vrect_2		3		4/19/2017 2:21:59 PM	166.2788
ClickButton	OpenTaskDescription					4/19/2017 2:22:02 PM	169.3978
PressFraction	VRects	vrect_2		3/18	(1.125, 0)	4/19/2017 2:22:08 PM	175.0549
ReleaseFraction	VRects	vrect_2		3/18	(1.125, 0.1666666)	4/19/2017 2:22:08 PM	175.159
PressFraction	VRects	vrect_2		3/18	(1.125, 0.1666666)	4/19/2017 2:22:08 PM	175.7179
ReleaseFraction	VRects	vrect_2		3/18	(1.125, 0.1666666)	4/19/2017 2:22:09 PM	175.8309
FractionChange	Numerator	vrect_2		4		4/19/2017 2:22:09 PM	176.7099
ClickButton	OpenTaskDescription					4/19/2017 2:22:27 PM	193.8941
PressFraction	VRects	vrect_2		4/18	(1.125, 0.1666666)	4/19/2017 2:22:37 PM	204.5082
ReleaseFraction	VRects	vrect_2		4/18	(1.125, 0.1666666)	4/19/2017 2:22:37 PM	204.6064
FractionChange	Denominator	vrect_2		19		4/19/2017 2:22:40 PM	206.7634
FractionChange	Denominator	vrect_2		18		4/19/2017 2:22:41 PM	208.2435
FractionChange	Denominator	vrect_2		17		4/19/2017 2:22:41 PM	208.4375
FractionChange	Denominator	vrect_2		16		4/19/2017 2:22:41 PM	208.6443
FractionChange	Denominator	vrect_2		15		4/19/2017 2:22:42 PM	208.8452
FractionChange	Denominator	vrect_2		14		4/19/2017 2:22:42 PM	209.0453
FractionChange	Denominator	vrect_2		13		4/19/2017 2:22:42 PM	209.2433
FractionChange	Denominator	vrect_2		12		4/19/2017 2:22:42 PM	209.4454
FractionChange	Denominator	vrect_2		11		4/19/2017 2:22:42 PM	209.6274
FractionChange	Denominator	vrect_2		10		4/19/2017 2:22:43 PM	209.8134
FractionChange	Denominator	vrect_2		9		4/19/2017 2:22:43 PM	210.0272
PressFraction	VRects	vrect_2		4/9	(1.125, 0.1666666)	4/19/2017 2:22:45 PM	212.0524
ReleaseFraction	VRects	vrect_2		4/9	(1.125, 0.1666666)	4/19/2017 2:22:45 PM	212.1494
PressFraction	VRects	vrect_2		4/9	(1.125, 0.1666666)	4/19/2017 2:22:47 PM	213.8683
ReleaseFraction	VRects	vrect_2		4/9	(1.125, 0.1666666)	4/19/2017 2:22:47 PM	213.9953
FractionChange	Denominator	vrect_2		10		4/19/2017 2:22:48 PM	215.2454
FractionChange	Denominator	vrect_2		11		4/19/2017 2:22:48 PM	215.4684
FractionChange	Denominator	vrect_2		12		4/19/2017 2:22:49 PM	215.8436
PressFraction	VRects	vrect_2		4/12	(1.125, 0.1666666)	4/19/2017 2:22:49 PM	216.4454
ReleaseFraction	VRects	vrect_2		4/12	(1.125, 0.1666666)	4/19/2017 2:22:49 PM	216.4995
FractionChange	Numerator	vrect_2		5		4/19/2017 2:22:50 PM	217.7154
FractionChange	Numerator	vrect_2		6		4/19/2017 2:22:51 PM	218.6435
FractionChange	Numerator	vrect_2		7		4/19/2017 2:22:52 PM	218.8355
