EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		17	7f2a5c3bd1bba87de674a4d7ef1b6d31ea2da01b	4/20/2017 10:19:01 AM		4/20/2017 10:19:41 AM	34.74693
ClickButton	Set/Hearts					4/20/2017 10:21:38 AM	152.7129
FractionGenerated	HeartSets	heartset_1				4/20/2017 10:21:38 AM	152.7129
PressFraction	HeartSets	heartset_1		0/0	(1.28125, 0)	4/20/2017 10:22:00 AM	174.1208
ReleaseFraction	HeartSets	heartset_1		0/0	(1.28125, 0)	4/20/2017 10:22:00 AM	174.2878
PressFraction	HeartSets	heartset_1		0/0	(1.28125, 0)	4/20/2017 10:22:01 AM	175.9369
ReleaseFraction	HeartSets	heartset_1		0/0	(1.28125, 0)	4/20/2017 10:22:02 AM	176.1039
PressFraction	HeartSets	heartset_1		0/0	(1.28125, 0)	4/20/2017 10:22:02 AM	176.6638
ReleaseFraction	HeartSets	heartset_1		0/0	(1.28125, 0)	4/20/2017 10:22:02 AM	176.8388
FractionChange	Denominator	heartset_1		1		4/20/2017 10:22:03 AM	177.7439
FractionChange	Denominator	heartset_1		2		4/20/2017 10:22:05 AM	179.1911
FractionChange	Denominator	heartset_1		3		4/20/2017 10:22:05 AM	179.6561
FractionChange	Denominator	heartset_1		4		4/20/2017 10:22:06 AM	180.0639
FractionChange	Denominator	heartset_1		5		4/20/2017 10:22:06 AM	180.4462
FractionChange	Denominator	heartset_1		6		4/20/2017 10:22:06 AM	180.879
PressFraction	HeartSets	heartset_1		0/6	(1.28125, 0)	4/20/2017 10:22:14 AM	188.1764
ReleaseFraction	HeartSets	heartset_1		0/6	(1.28125, 0)	4/20/2017 10:22:14 AM	188.3593
FractionChange	Numerator	heartset_1		1		4/20/2017 10:22:16 AM	190.2784
FractionChange	Numerator	heartset_1		2		4/20/2017 10:22:25 AM	199.2799
FractionChange	Numerator	heartset_1		3		4/20/2017 10:22:26 AM	200.1999
EndStateReached						4/20/2017 10:22:29 AM	203.202
PopupAfterTaskReflection						4/20/2017 10:22:39 AM	213.1205
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:23:07 AM		4/20/2017 10:23:07 AM	241.5999
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:23:08 AM		4/20/2017 10:23:08 AM	242.936
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:23:25 AM		4/20/2017 10:23:25 AM	259.4157
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:23:34 AM		4/20/2017 10:23:34 AM	268.6071
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:23:36 AM		4/20/2017 10:23:36 AM	270.0531
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:23:37 AM		4/20/2017 10:23:37 AM	271.0722
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:23:37 AM		4/20/2017 10:23:37 AM	272.0292
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:23:43 AM		4/20/2017 10:23:43 AM	277.4775
ClickButton	LiquidMeasures					4/20/2017 10:28:47 AM	581.6908
FractionGenerated	LiquidMeasures	liquid_2				4/20/2017 10:28:47 AM	581.6908
FractionChange	Denominator	liquid_2		1		4/20/2017 10:28:58 AM	592.3692
FractionChange	Denominator	liquid_2		2		4/20/2017 10:29:18 AM	612.6661
FractionChange	Denominator	liquid_2		3		4/20/2017 10:29:19 AM	613.3382
FractionChange	Denominator	liquid_2		4		4/20/2017 10:29:19 AM	613.8911
FractionChange	Denominator	liquid_2		5		4/20/2017 10:29:20 AM	614.2733
FractionChange	Denominator	liquid_2		6		4/20/2017 10:29:20 AM	614.4893
FractionChange	Denominator	liquid_2		7		4/20/2017 10:29:20 AM	614.6572
FractionChange	Denominator	liquid_2		8		4/20/2017 10:29:20 AM	614.8572
FractionChange	Denominator	liquid_2		9		4/20/2017 10:29:21 AM	615.0903
FractionChange	Denominator	liquid_2		10		4/20/2017 10:29:21 AM	615.4094
FractionChange	Denominator	liquid_2		11		4/20/2017 10:29:21 AM	615.6192
