EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		25	67add887866b5d92fbeb5a5b351c2193339f46f6	4/20/2017 10:18:20 AM		4/20/2017 10:19:33 AM	68.57579
ClickButton	Shape/VRects					4/20/2017 10:21:56 AM	212.0561
FractionGenerated	VRects	vrect_1				4/20/2017 10:21:56 AM	212.0561
PressFraction	VRects	vrect_1		0/0	(1.125, 1)	4/20/2017 10:22:34 AM	249.5213
ReleaseFraction	VRects	vrect_1		0/0	(1.125, 1)	4/20/2017 10:22:34 AM	249.6403
FractionChange	Denominator	vrect_1		1		4/20/2017 10:22:38 AM	253.4635
FractionChange	Denominator	vrect_1		2		4/20/2017 10:22:39 AM	254.9685
PressFraction	VRects	vrect_1		0/2	(1.125, 1)	4/20/2017 10:22:40 AM	256.0955
ReleaseFraction	VRects	vrect_1		0/2	(1.125, 1)	4/20/2017 10:22:41 AM	256.2166
FractionChange	Numerator	vrect_1		1		4/20/2017 10:22:44 AM	259.9436
PressFraction	VRects	vrect_1		1/2	(1.125, 1)	4/20/2017 10:23:03 AM	278.8963
ReleaseFraction	VRects	vrect_1		1/2	(1.125, 1)	4/20/2017 10:23:03 AM	278.9852
FractionChange	Denominator	vrect_1		3		4/20/2017 10:23:05 AM	280.5423
FractionChange	Denominator	vrect_1		4		4/20/2017 10:23:09 AM	284.5434
FractionChange	Denominator	vrect_1		5		4/20/2017 10:23:09 AM	284.9924
FractionChange	Denominator	vrect_1		6		4/20/2017 10:23:10 AM	285.6944
PressFraction	VRects	vrect_1		1/6	(1.125, 1)	4/20/2017 10:23:20 AM	296.0061
ReleaseFraction	VRects	vrect_1		1/6	(1.125, 1)	4/20/2017 10:23:20 AM	296.0628
FractionChange	Numerator	vrect_1		2		4/20/2017 10:23:23 AM	298.8308
FractionChange	Numerator	vrect_1		3		4/20/2017 10:23:23 AM	299.1339
EndStateReached						4/20/2017 10:23:26 AM	302.136
PopupAfterTaskReflection						4/20/2017 10:23:29 AM	304.3192
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	一般	4/20/2017 10:23:31 AM		4/20/2017 10:23:31 AM	306.6715
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:23:34 AM		4/20/2017 10:23:34 AM	309.8474
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:23:43 AM		4/20/2017 10:23:43 AM	318.9757
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:23:44 AM		4/20/2017 10:23:44 AM	319.8249
