EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		22	8b6fa0a59ed6c6d6faf3de661504bd095dca2178	4/20/2017 10:18:50 AM		4/20/2017 10:19:32 AM	37.26199
ClickButton	Shape/HRects					4/20/2017 10:21:41 AM	166.2878
FractionGenerated	HRects	hrect_1				4/20/2017 10:21:41 AM	166.2878
FractionChange	Denominator	hrect_1		1		4/20/2017 10:22:18 AM	203.6942
FractionChange	Denominator	hrect_1		2		4/20/2017 10:22:19 AM	204.4564
PressFraction	HRects	hrect_1		0/2	(2.125, 0)	4/20/2017 10:22:22 AM	207.8956
ReleaseFraction	HRects	hrect_1		0/2	(2.125, 0)	4/20/2017 10:22:23 AM	208.0705
PressFraction	HRects	hrect_1		0/2	(2.125, 0)	4/20/2017 10:22:26 AM	211.9019
ReleaseFraction	HRects	hrect_1		0/2	(2.125, 0)	4/20/2017 10:22:27 AM	212.0629
FractionChange	Denominator	hrect_1		1		4/20/2017 10:22:28 AM	213.5739
FractionChange	Denominator	hrect_1		1		4/20/2017 10:22:29 AM	214.0699
FractionChange	Denominator	hrect_1		2		4/20/2017 10:22:30 AM	215.5031
FractionChange	Denominator	hrect_1		3		4/20/2017 10:22:31 AM	215.952
FractionChange	Denominator	hrect_1		4		4/20/2017 10:22:31 AM	216.3199
FractionChange	Denominator	hrect_1		5		4/20/2017 10:22:31 AM	216.7259
FractionChange	Denominator	hrect_1		6		4/20/2017 10:22:32 AM	217.7419
PressFraction	HRects	hrect_1		0/6	(2.125, 0)	4/20/2017 10:22:35 AM	220.23
ReleaseFraction	HRects	hrect_1		0/6	(2.125, 0)	4/20/2017 10:22:35 AM	220.3923
FractionChange	Numerator	hrect_1		1		4/20/2017 10:22:37 AM	222.3353
FractionChange	Numerator	hrect_1		2		4/20/2017 10:22:37 AM	222.7823
FractionChange	Numerator	hrect_1		3		4/20/2017 10:22:38 AM	223.3422
EndStateReached						4/20/2017 10:22:41 AM	226.3433
PopupAfterTaskReflection						4/20/2017 10:22:56 AM	241.4381
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:23:14 AM		4/20/2017 10:23:14 AM	259.648
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:23:30 AM		4/20/2017 10:23:30 AM	275.8077
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:23:40 AM		4/20/2017 10:23:40 AM	285.1492
TaskChange_warningMessage	ClickForward			1		4/20/2017 10:28:39 AM	584.6592
TaskChange_warningMessage	ClickForward			2		4/20/2017 10:28:41 AM	585.9792
ClickButton	Shape/VRects					4/20/2017 10:29:12 AM	617.8187
FractionGenerated	VRects	vrect_2				4/20/2017 10:29:12 AM	617.8187
FractionChange	Denominator	vrect_2		1		4/20/2017 10:29:15 AM	620.7737
FractionChange	Denominator	vrect_2		2		4/20/2017 10:29:21 AM	626.5231
FractionChange	Denominator	vrect_2		3		4/20/2017 10:29:22 AM	627.402
FractionChange	Denominator	vrect_2		4		4/20/2017 10:29:23 AM	628.0183
PressFraction	VRects	vrect_2		0/4	(2.125, 0)	4/20/2017 10:29:25 AM	629.9533
ReleaseFraction	VRects	vrect_2		0/4	(2.125, 0)	4/20/2017 10:29:25 AM	630.1552
FractionChange	Denominator	vrect_2		5		4/20/2017 10:29:26 AM	631.8515
FractionChange	Denominator	vrect_2		6		4/20/2017 10:29:27 AM	632.3385
FractionChange	Denominator	vrect_2		7		4/20/2017 10:29:27 AM	632.8497
FractionChange	Denominator	vrect_2		8		4/20/2017 10:29:28 AM	633.3456
FractionChange	Denominator	vrect_2		9		4/20/2017 10:29:28 AM	633.8916
FractionChange	Denominator	vrect_2		10		4/20/2017 10:29:29 AM	634.3716
FractionChange	Denominator	vrect_2		11		4/20/2017 10:29:30 AM	635.1635
FractionChange	Denominator	vrect_2		12		4/20/2017 10:29:30 AM	635.8666
FractionChange	Denominator	vrect_2		13		4/20/2017 10:29:31 AM	636.5375
FractionChange	Denominator	vrect_2		14		4/20/2017 10:29:32 AM	637.0987
FractionChange	Denominator	vrect_2		15		4/20/2017 10:29:32 AM	637.6338
FractionChange	Denominator	vrect_2		16		4/20/2017 10:29:33 AM	638.2188
FractionChange	Denominator	vrect_2		17		4/20/2017 10:29:33 AM	638.8256
FractionChange	Denominator	vrect_2		18		4/20/2017 10:29:34 AM	639.3688
PressFraction	VRects	vrect_2		0/18	(2.125, 0)	4/20/2017 10:29:44 AM	649.7792
ReleaseFraction	VRects	vrect_2		0/18	(2.125, 0)	4/20/2017 10:29:45 AM	649.9791
FractionChange	Numerator	vrect_2		1		4/20/2017 10:29:46 AM	651.3222
FractionChange	Numerator	vrect_2		2		4/20/2017 10:29:47 AM	651.9692
FractionChange	Numerator	vrect_2		3		4/20/2017 10:29:47 AM	652.5453
EndStateReached						4/20/2017 10:29:50 AM	655.5474
PopupAfterTaskReflection						4/20/2017 10:30:01 AM	666.489
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	一般	4/20/2017 10:30:05 AM		4/20/2017 10:30:05 AM	670.3542
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:30:13 AM		4/20/2017 10:30:13 AM	678.2496
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:30:15 AM		4/20/2017 10:30:15 AM	680.4116
TaskChange_warningMessage	ClickForward			1		4/20/2017 10:30:49 AM	714.0572
ClickButton	Shape/HRects					4/20/2017 10:31:17 AM	742.3762
FractionGenerated	HRects	hrect_3				4/20/2017 10:31:17 AM	742.3762
FractionChange	Denominator	hrect_3		1		4/20/2017 10:31:21 AM	746.0474
FractionChange	Denominator	hrect_3		2		4/20/2017 10:31:21 AM	746.8893
FractionChange	Denominator	hrect_3		3		4/20/2017 10:31:22 AM	747.5275
FractionChange	Denominator	hrect_3		4		4/20/2017 10:31:23 AM	748.1595
FractionChange	Denominator	hrect_3		5		4/20/2017 10:31:23 AM	748.7615
ClickButton	LiquidMeasures					4/20/2017 10:31:39 AM	763.9453
FractionGenerated	LiquidMeasures	liquid_4				4/20/2017 10:31:39 AM	763.9453
PressFraction	LiquidMeasures	liquid_4		0/0	(0.9375, 1)	4/20/2017 10:31:46 AM	771.3845
FractionTrashed	LiquidMeasures	liquid_4		0/0		4/20/2017 10:31:52 AM	777.7598
ReleaseFraction	LiquidMeasures	liquid_4		0/0	(-12.66667, 9.4)	4/20/2017 10:31:52 AM	777.7598
PressFraction	HRects	hrect_3		0/5	(1.125, 0)	4/20/2017 10:31:55 AM	780.7847
ReleaseFraction	HRects	hrect_3		0/5	(1.125, 0)	4/20/2017 10:31:56 AM	780.9911
FractionChange	Denominator	hrect_3		6		4/20/2017 10:31:58 AM	783.1763
FractionChange	Denominator	hrect_3		7		4/20/2017 10:31:58 AM	783.5773
FractionChange	Denominator	hrect_3		8		4/20/2017 10:31:59 AM	783.937
FractionChange	Denominator	hrect_3		9		4/20/2017 10:31:59 AM	784.376
FractionChange	Denominator	hrect_3		10		4/20/2017 10:31:59 AM	784.8231
FractionChange	Denominator	hrect_3		11		4/20/2017 10:32:02 AM	787.7122
FractionChange	Denominator	hrect_3		12		4/20/2017 10:32:03 AM	788.2972
PressFraction	HRects	hrect_3		0/12	(1.125, 0)	4/20/2017 10:32:04 AM	789.7764
ReleaseFraction	HRects	hrect_3		0/12	(1.125, 0)	4/20/2017 10:32:05 AM	789.9763
FractionChange	Numerator	hrect_3		1		4/20/2017 10:32:13 AM	798.7668
FractionChange	Numerator	hrect_3		2		4/20/2017 10:32:16 AM	800.9118
PressFraction	HRects	hrect_3		2/12	(1.125, 0)	4/20/2017 10:32:33 AM	818.0646
ReleaseFraction	HRects	hrect_3		2/12	(1.125, 0)	4/20/2017 10:32:33 AM	818.2227
FractionChange	Denominator	hrect_3		11		4/20/2017 10:32:34 AM	819.5767
FractionChange	Denominator	hrect_3		10		4/20/2017 10:32:35 AM	820.0319
FractionChange	Denominator	hrect_3		9		4/20/2017 10:32:35 AM	820.5687
FractionChange	Denominator	hrect_3		10		4/20/2017 10:32:39 AM	824.6489
FractionChange	Denominator	hrect_3		11		4/20/2017 10:32:40 AM	825.1118
FractionChange	Denominator	hrect_3		12		4/20/2017 10:32:40 AM	825.4869
FractionChange	Denominator	hrect_3		13		4/20/2017 10:32:41 AM	826.1128
FractionChange	Denominator	hrect_3		12		4/20/2017 10:32:42 AM	827.824
PressFraction	HRects	hrect_3		2/12	(1.125, 0)	4/20/2017 10:32:48 AM	833.6546
