EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		5	6f1640341b4509d6181ac51e08536589b601cccf	4/20/2017 10:18:06 AM		4/20/2017 10:19:47 AM	96.38321
ClickButton	LiquidMeasures					4/20/2017 10:21:42 AM	211.2085
FractionGenerated	LiquidMeasures	liquid_1				4/20/2017 10:21:42 AM	211.2085
PressFraction	LiquidMeasures	liquid_1		0/0	(0.9375, 1)	4/20/2017 10:22:08 AM	237.5011
ReleaseFraction	LiquidMeasures	liquid_1		0/0	(0.9375, 1)	4/20/2017 10:22:08 AM	237.6382
PressFraction	LiquidMeasures	liquid_1		0/0	(0.9375, 1)	4/20/2017 10:22:09 AM	238.1732
ReleaseFraction	LiquidMeasures	liquid_1		0/0	(0.9375, 1)	4/20/2017 10:22:09 AM	238.2782
PressFraction	LiquidMeasures	liquid_1		0/0	(0.9375, 1)	4/20/2017 10:22:09 AM	238.3752
ReleaseFraction	LiquidMeasures	liquid_1		0/0	(0.9375, 1)	4/20/2017 10:22:09 AM	238.4612
PressFraction	LiquidMeasures	liquid_1		0/0	(0.9375, 1)	4/20/2017 10:22:10 AM	239.4932
ReleaseFraction	LiquidMeasures	liquid_1		0/0	(0.9375, 1)	4/20/2017 10:22:10 AM	239.5743
FractionChange	Denominator	liquid_1		1		4/20/2017 10:22:13 AM	242.4453
FractionChange	Denominator	liquid_1		2		4/20/2017 10:22:15 AM	244.2534
FractionChange	Denominator	liquid_1		3		4/20/2017 10:22:17 AM	246.4376
PressFraction	LiquidMeasures	liquid_1		0/3	(0.9375, 1)	4/20/2017 10:22:21 AM	250.3017
ReleaseFraction	LiquidMeasures	liquid_1		0/3	(0.9375, 1)	4/20/2017 10:22:21 AM	250.4527
FractionChange	Numerator	liquid_1		1		4/20/2017 10:22:23 AM	251.9746
FractionChange	Numerator	liquid_1		2		4/20/2017 10:22:23 AM	252.6848
PressFraction	LiquidMeasures	liquid_1		2/3	(0.9375, 1)	4/20/2017 10:22:24 AM	253.5824
ReleaseFraction	LiquidMeasures	liquid_1		2/3	(0.9375, 1)	4/20/2017 10:22:24 AM	253.6858
FractionChange	Denominator	liquid_1		4		4/20/2017 10:22:25 AM	254.6368
EndStateReached						4/20/2017 10:22:28 AM	257.6379
PopupAfterTaskReflection						4/20/2017 10:22:33 AM	261.9589
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:23:00 AM		4/20/2017 10:23:00 AM	289.8129
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:23:04 AM		4/20/2017 10:23:04 AM	293.748
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:23:50 AM		4/20/2017 10:23:50 AM	339.3486
ClickButton	LiquidMeasures					4/20/2017 10:26:29 AM	497.8859
FractionGenerated	LiquidMeasures	liquid_2				4/20/2017 10:26:29 AM	497.8859
FractionChange	Denominator	liquid_2		1		4/20/2017 10:28:53 AM	641.8527
FractionChange	Denominator	liquid_2		2		4/20/2017 10:28:54 AM	643.6671
FractionChange	Denominator	liquid_2		3		4/20/2017 10:28:55 AM	643.954
FractionChange	Denominator	liquid_2		4		4/20/2017 10:28:55 AM	644.1871
FractionChange	Denominator	liquid_2		5		4/20/2017 10:28:55 AM	644.364
FractionChange	Denominator	liquid_2		6		4/20/2017 10:28:55 AM	644.5881
FractionChange	Denominator	liquid_2		7		4/20/2017 10:28:55 AM	644.8192
FractionChange	Denominator	liquid_2		8		4/20/2017 10:28:56 AM	645.0671
FractionChange	Denominator	liquid_2		9		4/20/2017 10:28:56 AM	645.299
FractionChange	Denominator	liquid_2		10		4/20/2017 10:28:56 AM	645.5231
FractionChange	Denominator	liquid_2		11		4/20/2017 10:28:56 AM	645.7321
FractionChange	Denominator	liquid_2		12		4/20/2017 10:28:57 AM	645.9702
FractionChange	Denominator	liquid_2		13		4/20/2017 10:28:57 AM	646.2042
FractionChange	Denominator	liquid_2		14		4/20/2017 10:28:57 AM	646.435
FractionChange	Denominator	liquid_2		15		4/20/2017 10:28:58 AM	647.0281
FractionChange	Denominator	liquid_2		16		4/20/2017 10:28:58 AM	647.4742
FractionChange	Denominator	liquid_2		17		4/20/2017 10:28:59 AM	647.938
FractionChange	Denominator	liquid_2		18		4/20/2017 10:29:00 AM	648.8513
PressFraction	LiquidMeasures	liquid_2		0/18	(-0.0625, 0)	4/20/2017 10:29:25 AM	674.8251
