EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		4	150ec35350f9225a48ce667b54550e589e675e17	4/20/2017 10:18:58 AM		4/20/2017 10:19:41 AM	41.23587
Feedback	FeedbackPresented			创造一个等值分数需要做些什么？		4/20/2017 10:19:57 AM	57.68019
ClickButton	OpenTaskDescription					4/20/2017 10:19:59 AM	60.1683
ClickButton	HideRepresentaionToolbar					4/20/2017 10:21:21 AM	141.9339
ClickButton	ShowRepresentaionToolbar					4/20/2017 10:21:22 AM	143.1659
ClickButton	Shape/VRects					4/20/2017 10:21:33 AM	153.9015
FractionGenerated	VRects	vrect_1				4/20/2017 10:21:33 AM	153.9015
FractionChange	Denominator	vrect_1		1		4/20/2017 10:21:34 AM	155.2377
FractionChange	Denominator	vrect_1		2		4/20/2017 10:21:35 AM	155.6533
FractionChange	Denominator	vrect_1		3		4/20/2017 10:21:35 AM	156.1345
FractionChange	Denominator	vrect_1		4		4/20/2017 10:21:36 AM	156.4615
FractionChange	Denominator	vrect_1		5		4/20/2017 10:21:36 AM	156.8155
FractionChange	Denominator	vrect_1		6		4/20/2017 10:21:36 AM	157.1176
FractionChange	Denominator	vrect_1		7		4/20/2017 10:21:37 AM	157.5255
PressFraction	VRects	vrect_1		0/7	(1.125, -1)	4/20/2017 10:21:38 AM	158.5976
ReleaseFraction	VRects	vrect_1		0/7	(1.125, -1)	4/20/2017 10:21:38 AM	158.7105
FractionChange	Denominator	vrect_1		6		4/20/2017 10:21:39 AM	160.3256
FractionChange	Denominator	vrect_1		5		4/20/2017 10:21:40 AM	160.5517
FractionChange	Denominator	vrect_1		4		4/20/2017 10:21:40 AM	160.7188
FractionChange	Denominator	vrect_1		3		4/20/2017 10:21:40 AM	160.8946
FractionChange	Denominator	vrect_1		2		4/20/2017 10:21:40 AM	161.0775
FractionChange	Denominator	vrect_1		1		4/20/2017 10:21:40 AM	161.2617
FractionChange	Denominator	vrect_1		2		4/20/2017 10:21:41 AM	162.0146
FractionChange	Denominator	vrect_1		3		4/20/2017 10:21:41 AM	162.2468
FractionChange	Denominator	vrect_1		4		4/20/2017 10:21:43 AM	163.9658
PressFraction	VRects	vrect_1		0/4	(1.125, -1)	4/20/2017 10:21:44 AM	164.5347
ReleaseFraction	VRects	vrect_1		0/4	(1.158333, -1)	4/20/2017 10:21:44 AM	164.6319
FractionChange	Numerator	vrect_1		1		4/20/2017 10:21:45 AM	165.6798
FractionChange	Numerator	vrect_1		2		4/20/2017 10:21:45 AM	165.8719
ClickButton	LiquidMeasures					4/20/2017 10:21:47 AM	167.424
FractionGenerated	LiquidMeasures	liquid_2				4/20/2017 10:21:47 AM	167.424
EndStateReached						4/20/2017 10:21:48 AM	168.8735
EndStateReached						4/20/2017 10:21:50 AM	170.4271
EndStateReached						4/20/2017 10:21:50 AM	170.4271
PopupAfterTaskReflection						4/20/2017 10:21:51 AM	171.4541
