EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		12	9705a7efddb6ad92fe8146171892453814102bd4	4/20/2017 10:26:09 AM		4/20/2017 10:26:17 AM	6.607466
ClickButton	OpenTaskDescription					4/20/2017 10:29:39 AM	208.9203
ClickButton	LiquidMeasures					4/20/2017 10:29:45 AM	214.8476
FractionGenerated	LiquidMeasures	liquid_1				4/20/2017 10:29:45 AM	214.8476
FractionChange	Denominator	liquid_1		1		4/20/2017 10:29:49 AM	218.6237
FractionChange	Denominator	liquid_1		2		4/20/2017 10:29:50 AM	219.5908
FractionChange	Denominator	liquid_1		3		4/20/2017 10:29:50 AM	220.4309
FractionChange	Denominator	liquid_1		4		4/20/2017 10:29:51 AM	221.367
PressFraction	LiquidMeasures	liquid_1		0/4	(0.9375, 0)	4/20/2017 10:29:55 AM	224.7051
ReleaseFraction	LiquidMeasures	liquid_1		0/4	(0.9375, 0)	4/20/2017 10:29:55 AM	224.8881
FractionChange	Numerator	liquid_1		0		4/20/2017 10:29:58 AM	228.4091
FractionChange	Numerator	liquid_1		1		4/20/2017 10:30:00 AM	229.5912
FractionChange	Numerator	liquid_1		2		4/20/2017 10:30:00 AM	230.4552
EndStateReached						4/20/2017 10:30:03 AM	233.4553
PopupAfterTaskReflection						4/20/2017 10:30:06 AM	235.8246
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:30:11 AM		4/20/2017 10:30:11 AM	241.0306
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:30:16 AM		4/20/2017 10:30:16 AM	246.208
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:30:17 AM		4/20/2017 10:30:17 AM	247.4231
ClickButton	OpenTaskDescription					4/20/2017 10:30:31 AM	260.6636
ClickButton	Shape/VRects					4/20/2017 10:31:33 AM	322.8554
FractionGenerated	VRects	vrect_2				4/20/2017 10:31:33 AM	322.8554
FractionChange	Denominator	vrect_2		1		4/20/2017 10:31:43 AM	332.8556
FractionChange	Denominator	vrect_2		2		4/20/2017 10:31:45 AM	335.0708
FractionChange	Denominator	vrect_2		3		4/20/2017 10:31:46 AM	336.0949
FractionChange	Denominator	vrect_2		4		4/20/2017 10:31:47 AM	337.024
FractionChange	Denominator	vrect_2		5		4/20/2017 10:31:48 AM	338.1263
FractionChange	Denominator	vrect_2		6		4/20/2017 10:31:49 AM	338.5991
PressFraction	VRects	vrect_2		0/6	(2.125, 0)	4/20/2017 10:31:51 AM	340.518
ReleaseFraction	VRects	vrect_2		0/6	(2.125, 0)	4/20/2017 10:31:51 AM	340.7021
FractionChange	Numerator	vrect_2		1		4/20/2017 10:31:52 AM	341.7832
ClickButton	Tool/FindEquivalence					4/20/2017 10:32:08 AM	357.5179
EquivalenceGenerated	VRect	vrect_2_eq1				4/20/2017 10:32:08 AM	357.5179
FractionChange	Numerator	vrect_2_eq1		1		4/20/2017 10:32:08 AM	357.5179
FractionChange	Denominator	vrect_2_eq1		6		4/20/2017 10:32:08 AM	357.5179
PressFraction	VRects	vrect_2_eq1		1/6	(2.125, 3.853589)	4/20/2017 10:32:25 AM	374.8866
PressFraction	VRects	vrect_2_eq1		1/6	(2.125, 3.853589)	4/20/2017 10:32:26 AM	375.8936
ReleaseFraction	VRects	vrect_2_eq1		1/6	(-3.741666, 4.953588)	4/20/2017 10:32:27 AM	377.1656
FractionChange	Partitions	vrect_2_eq1		2		4/20/2017 10:32:32 AM	382.2219
ClickButton	OpenTaskDescription					4/20/2017 10:32:57 AM	407.0471
PressFraction	VRects	vrect_2		1/6	(2.125, 0)	4/20/2017 10:33:11 AM	420.5175
FractionTrashed	VRects	vrect_2		1/6		4/20/2017 10:33:12 AM	422.1888
ReleaseFraction	VRects	vrect_2		1/6	(-11.6, 7.8)	4/20/2017 10:33:12 AM	422.1888
ClickButton	Shape/VRects					4/20/2017 10:33:26 AM	435.9103
FractionGenerated	VRects	vrect_4				4/20/2017 10:33:26 AM	435.9103
FractionChange	Denominator	vrect_4		1		4/20/2017 10:33:31 AM	440.8613
FractionChange	Denominator	vrect_4		2		4/20/2017 10:33:32 AM	441.8616
FractionChange	Denominator	vrect_4		3		4/20/2017 10:33:32 AM	442.4046
FractionChange	Denominator	vrect_4		4		4/20/2017 10:33:33 AM	442.9424
FractionChange	Denominator	vrect_4		5		4/20/2017 10:33:34 AM	443.7827
FractionChange	Denominator	vrect_4		6		4/20/2017 10:33:35 AM	444.5256
FractionChange	Denominator	vrect_4		7		4/20/2017 10:33:35 AM	445.4538
FractionChange	Denominator	vrect_4		8		4/20/2017 10:33:36 AM	446.1806
FractionChange	Denominator	vrect_4		9		4/20/2017 10:33:37 AM	446.6603
FractionChange	Denominator	vrect_4		10		4/20/2017 10:33:37 AM	447.3807
FractionChange	Denominator	vrect_4		11		4/20/2017 10:33:38 AM	447.9109
FractionChange	Denominator	vrect_4		12		4/20/2017 10:33:38 AM	448.4362
PressFraction	VRects	vrect_4		0/12	(1.125, 1)	4/20/2017 10:33:40 AM	449.5009
ReleaseFraction	VRects	vrect_4		0/12	(1.125, 1)	4/20/2017 10:33:40 AM	449.6307
FractionChange	Numerator	vrect_4		1		4/20/2017 10:33:41 AM	450.7429
FractionChange	Numerator	vrect_4		2		4/20/2017 10:33:41 AM	451.3241
PressFraction	VRects	vrect_2_eq1		2/12	(-3.741666, 4.953588)	4/20/2017 10:33:46 AM	456.3901
EquivalenceTrashed	VRects	vrect_2_eq1		2/12		4/20/2017 10:33:48 AM	457.8923
ReleaseFraction	VRects	vrect_2_eq1		2/12	(-10.5, 7.733333)	4/20/2017 10:33:48 AM	457.8923
ClickButton	OpenTaskDescription					4/20/2017 10:33:52 AM	461.9485
PressFraction	VRects	vrect_4		2/12	(1.125, 1)	4/20/2017 10:34:14 AM	483.7083
ReleaseFraction	VRects	vrect_4		2/12	(1.125, 1)	4/20/2017 10:34:14 AM	483.9336
FractionChange	Denominator	vrect_4		11		4/20/2017 10:34:17 AM	486.8295
FractionChange	Denominator	vrect_4		10		4/20/2017 10:34:17 AM	487.3087
FractionChange	Denominator	vrect_4		9		4/20/2017 10:34:18 AM	487.7816
FractionChange	Denominator	vrect_4		8		4/20/2017 10:34:18 AM	488.4847
FractionChange	Denominator	vrect_4		7		4/20/2017 10:34:19 AM	488.9557
FractionChange	Denominator	vrect_4		6		4/20/2017 10:34:20 AM	489.6926
PressFraction	VRects	vrect_4		2/6	(1.125, 1)	4/20/2017 10:34:20 AM	490.4607
ReleaseFraction	VRects	vrect_4		2/6	(1.125, 1)	4/20/2017 10:34:21 AM	490.6288
FractionChange	Numerator	vrect_4		1		4/20/2017 10:34:22 AM	491.7088
ClickButton	Tool/FindEquivalence					4/20/2017 10:34:30 AM	500.2602
EquivalenceGenerated	VRect	vrect_4_eq1				4/20/2017 10:34:30 AM	500.2602
FractionChange	Numerator	vrect_4_eq1		1		4/20/2017 10:34:30 AM	500.2602
FractionChange	Denominator	vrect_4_eq1		6		4/20/2017 10:34:30 AM	500.2602
PressFraction	VRects	vrect_4_eq1		1/6	(1.125, -3.228328)	4/20/2017 10:34:33 AM	503.3554
FractionChange	Partitions	vrect_4_eq1		2		4/20/2017 10:34:39 AM	509.2434
FractionChange	Partitions	vrect_4_eq1		3		4/20/2017 10:34:42 AM	512.2996
PressFraction	VRects	vrect_4		1/6	(1.125, 1)	4/20/2017 10:34:57 AM	526.9874
FractionTrashed	VRects	vrect_4		1/6		4/20/2017 10:34:59 AM	528.5163
ReleaseFraction	VRects	vrect_4		1/6	(-11.2, 8.333333)	4/20/2017 10:34:59 AM	528.5163
ClickButton	Shape/VRects					4/20/2017 10:35:12 AM	541.7891
FractionGenerated	VRects	vrect_6				4/20/2017 10:35:12 AM	541.7891
FractionChange	Denominator	vrect_6		1		4/20/2017 10:35:17 AM	546.5563
FractionChange	Denominator	vrect_6		2		4/20/2017 10:35:17 AM	547.2282
FractionChange	Denominator	vrect_6		3		4/20/2017 10:35:18 AM	547.9493
FractionChange	Denominator	vrect_6		4		4/20/2017 10:35:18 AM	548.4852
FractionChange	Denominator	vrect_6		5		4/20/2017 10:35:19 AM	549.1322
FractionChange	Denominator	vrect_6		6		4/20/2017 10:35:20 AM	549.6514
FractionChange	Denominator	vrect_6		7		4/20/2017 10:35:20 AM	550.0774
FractionChange	Denominator	vrect_6		8		4/20/2017 10:35:21 AM	550.6924
FractionChange	Denominator	vrect_6		9		4/20/2017 10:35:21 AM	551.2773
FractionChange	Denominator	vrect_6		10		4/20/2017 10:35:22 AM	551.8044
FractionChange	Denominator	vrect_6		11		4/20/2017 10:35:22 AM	552.2115
FractionChange	Denominator	vrect_6		12		4/20/2017 10:35:23 AM	552.8765
