EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		11	430e22c10e9cdb967b0b445120877a30a45db250	4/20/2017 10:18:56 AM		4/20/2017 10:19:39 AM	38.51178
ClickButton	Shape/VRects					4/20/2017 10:21:57 AM	177.3745
FractionGenerated	VRects	vrect_1				4/20/2017 10:21:57 AM	177.3745
PressFraction	VRects	vrect_1		0/0	(1.125, 0)	4/20/2017 10:22:08 AM	187.7567
FractionTrashed	VRects	vrect_1		0/0		4/20/2017 10:22:09 AM	189.5247
ReleaseFraction	VRects	vrect_1		0/0	(-10.43333, 8.066667)	4/20/2017 10:22:09 AM	189.5247
ClickButton	NumberedLines					4/20/2017 10:22:15 AM	195.2773
FractionGenerated	NumberedLines	line_2				4/20/2017 10:22:15 AM	195.2773
PressFraction	NumberedLines	line_2		0/0	(1.3125, -1)	4/20/2017 10:22:17 AM	197.413
FractionTrashed	NumberedLines	line_2		0/0		4/20/2017 10:22:18 AM	198.2782
ReleaseFraction	NumberedLines	line_2		0/0	(-13.33333, 7.566667)	4/20/2017 10:22:18 AM	198.2782
ClickButton	Shape/VRects					4/20/2017 10:22:27 AM	207.0693
FractionGenerated	VRects	vrect_3				4/20/2017 10:22:27 AM	207.0693
PressFraction	VRects	vrect_3		0/0	(1.125, 0)	4/20/2017 10:22:29 AM	208.6463
ReleaseFraction	VRects	vrect_3		0/0	(1.058333, -0.06666667)	4/20/2017 10:22:29 AM	208.7813
PressFraction	VRects	vrect_3		0/0	(1.058333, -0.06666667)	4/20/2017 10:22:29 AM	208.9483
FractionTrashed	VRects	vrect_3		0/0		4/20/2017 10:22:30 AM	209.8843
ReleaseFraction	VRects	vrect_3		0/0	(-10.43333, 9.266666)	4/20/2017 10:22:30 AM	209.8843
ClickButton	LiquidMeasures					4/20/2017 10:22:35 AM	215.3656
FractionGenerated	LiquidMeasures	liquid_4				4/20/2017 10:22:35 AM	215.3656
FractionChange	Denominator	liquid_4		1		4/20/2017 10:22:39 AM	219.1567
PressFraction	LiquidMeasures	liquid_4		0/1	(1.9375, 0)	4/20/2017 10:22:55 AM	235.3152
ReleaseFraction	LiquidMeasures	liquid_4		0/1	(-0.9625003, 0)	4/20/2017 10:22:56 AM	236.2274
PressFraction	LiquidMeasures	liquid_4		0/1	(-0.9625003, 0)	4/20/2017 10:22:57 AM	237.3232
ReleaseFraction	LiquidMeasures	liquid_4		0/1	(-0.1291671, -0.2666667)	4/20/2017 10:22:59 AM	238.8834
PressFraction	LiquidMeasures	liquid_4		0/1	(-0.1291671, -0.2666667)	4/20/2017 10:22:59 AM	238.9333
ReleaseFraction	LiquidMeasures	liquid_4		0/1	(-0.229167, -0.2666667)	4/20/2017 10:22:59 AM	239.4284
FractionChange	Denominator	liquid_4		2		4/20/2017 10:23:11 AM	250.8989
FractionChange	Denominator	liquid_4		1		4/20/2017 10:23:12 AM	251.8917
FractionChange	Denominator	liquid_4		1		4/20/2017 10:23:30 AM	270.2192
PressFraction	LiquidMeasures	liquid_4		0/1	(-0.229167, -0.2666667)	4/20/2017 10:23:32 AM	272.1082
ReleaseFraction	LiquidMeasures	liquid_4		0/1	(-0.1625001, -0.2666667)	4/20/2017 10:23:32 AM	272.2762
FractionChange	Denominator	liquid_4		2		4/20/2017 10:23:33 AM	273.0594
FractionChange	Denominator	liquid_4		3		4/20/2017 10:23:33 AM	273.5462
FractionChange	Denominator	liquid_4		4		4/20/2017 10:23:34 AM	274.2193
PressFraction	LiquidMeasures	liquid_4		0/4	(-0.1625001, -0.2666667)	4/20/2017 10:23:44 AM	284.0425
ReleaseFraction	LiquidMeasures	liquid_4		0/4	(-0.1625001, -0.2666667)	4/20/2017 10:23:44 AM	284.2267
FractionChange	Numerator	liquid_4		1		4/20/2017 10:23:46 AM	286.0508
FractionChange	Numerator	liquid_4		2		4/20/2017 10:23:46 AM	286.3457
EndStateReached						4/20/2017 10:23:49 AM	289.3458
PopupAfterTaskReflection						4/20/2017 10:24:01 AM	300.6902
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	一般	4/20/2017 10:24:19 AM		4/20/2017 10:24:19 AM	318.7129
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:24:21 AM		4/20/2017 10:24:21 AM	320.8649
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:24:21 AM		4/20/2017 10:24:21 AM	321.4978
ClickButton	Shape/VRects					4/20/2017 10:28:24 AM	564.1717
FractionGenerated	VRects	vrect_5				4/20/2017 10:28:24 AM	564.1717
FractionChange	Denominator	vrect_5		1		4/20/2017 10:28:25 AM	565.1396
FractionChange	Denominator	vrect_5		2		4/20/2017 10:28:26 AM	565.9227
FractionChange	Denominator	vrect_5		3		4/20/2017 10:28:26 AM	566.3878
FractionChange	Denominator	vrect_5		4		4/20/2017 10:28:27 AM	566.7549
FractionChange	Denominator	vrect_5		5		4/20/2017 10:28:27 AM	567.0518
FractionChange	Denominator	vrect_5		6		4/20/2017 10:28:27 AM	567.3629
FractionChange	Denominator	vrect_5		7		4/20/2017 10:28:28 AM	567.6599
FractionChange	Denominator	vrect_5		8		4/20/2017 10:28:28 AM	567.9249
FractionChange	Denominator	vrect_5		9		4/20/2017 10:28:28 AM	568.2268
FractionChange	Denominator	vrect_5		10		4/20/2017 10:28:28 AM	568.4679
FractionChange	Denominator	vrect_5		11		4/20/2017 10:28:29 AM	568.6991
FractionChange	Denominator	vrect_5		12		4/20/2017 10:28:29 AM	569.0767
FractionChange	Denominator	vrect_5		13		4/20/2017 10:28:31 AM	570.7081
FractionChange	Denominator	vrect_5		14		4/20/2017 10:28:31 AM	571.2269
FractionChange	Denominator	vrect_5		15		4/20/2017 10:28:32 AM	571.8435
FractionChange	Denominator	vrect_5		16		4/20/2017 10:28:32 AM	572.3
FractionChange	Denominator	vrect_5		17		4/20/2017 10:28:33 AM	572.682
FractionChange	Denominator	vrect_5		18		4/20/2017 10:28:33 AM	573.098
PressFraction	VRects	vrect_5		0/18	(1.125, 0)	4/20/2017 10:28:35 AM	574.956
ReleaseFraction	VRects	vrect_5		0/18	(1.125, 0.03333336)	4/20/2017 10:28:35 AM	575.1061
FractionChange	Numerator	vrect_5		1		4/20/2017 10:28:40 AM	580.0751
FractionChange	Numerator	vrect_5		2		4/20/2017 10:28:40 AM	580.4281
FractionChange	Numerator	vrect_5		3		4/20/2017 10:28:41 AM	580.6901
EndStateReached						4/20/2017 10:28:44 AM	583.6901
PopupAfterTaskReflection						4/20/2017 10:28:48 AM	587.7795
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:28:51 AM		4/20/2017 10:28:51 AM	591.4754
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:29:18 AM		4/20/2017 10:29:18 AM	617.7452
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:29:18 AM		4/20/2017 10:29:18 AM	618.4514
ClickButton	Shape/VRects					4/20/2017 10:29:44 AM	644.241
FractionGenerated	VRects	vrect_6				4/20/2017 10:29:44 AM	644.241
FractionChange	Denominator	vrect_6		1		4/20/2017 10:29:47 AM	647.5606
FractionChange	Denominator	vrect_6		2		4/20/2017 10:29:48 AM	647.8661
FractionChange	Denominator	vrect_6		3		4/20/2017 10:29:48 AM	648.306
FractionChange	Denominator	vrect_6		4		4/20/2017 10:29:49 AM	648.6892
PressFraction	VRects	vrect_6		0/4	(0.125, 0)	4/20/2017 10:29:52 AM	652.1143
