EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		18	8e210417b3ac257a3fcfe153f6c0a36b9509030d	4/20/2017 10:18:55 AM		4/20/2017 10:19:34 AM	34.2983
ClickButton	Set/Moons					4/20/2017 10:21:50 AM	170.526
FractionGenerated	MoonSets	moonset_1				4/20/2017 10:21:50 AM	170.526
PressFraction	MoonSets	moonset_1		0/0	(-0.71875, 0)	4/20/2017 10:22:06 AM	186.3914
ReleaseFraction	MoonSets	moonset_1		0/0	(-0.71875, 0)	4/20/2017 10:22:06 AM	186.5284
FractionChange	Denominator	moonset_1		1		4/20/2017 10:22:06 AM	186.5284
PressFraction	MoonSets	moonset_1		0/1	(-0.71875, 0)	4/20/2017 10:22:06 AM	186.9836
ReleaseFraction	MoonSets	moonset_1		0/1	(-0.71875, 0)	4/20/2017 10:22:06 AM	187.1104
FractionChange	Denominator	moonset_1		2		4/20/2017 10:22:06 AM	187.1104
PressFraction	MoonSets	moonset_1		0/2	(-0.71875, 0)	4/20/2017 10:22:07 AM	187.7026
ReleaseFraction	MoonSets	moonset_1		0/2	(-0.71875, 0)	4/20/2017 10:22:07 AM	187.8065
FractionChange	Denominator	moonset_1		3		4/20/2017 10:22:07 AM	187.8065
PressFraction	MoonSets	moonset_1		0/3	(-0.71875, 0)	4/20/2017 10:22:08 AM	189.1106
ReleaseFraction	MoonSets	moonset_1		0/3	(-0.71875, 0)	4/20/2017 10:22:08 AM	189.2226
FractionChange	Denominator	moonset_1		4		4/20/2017 10:22:08 AM	189.2226
PressFraction	MoonSets	moonset_1		0/4	(-0.71875, 0)	4/20/2017 10:22:12 AM	192.6056
ReleaseFraction	MoonSets	moonset_1		0/4	(-0.71875, 0)	4/20/2017 10:22:12 AM	192.7426
FractionChange	Denominator	moonset_1		5		4/20/2017 10:22:12 AM	192.7426
PressFraction	MoonSets	moonset_1		0/5	(-0.71875, 0)	4/20/2017 10:22:12 AM	193.0777
ReleaseFraction	MoonSets	moonset_1		0/5	(-0.71875, 0)	4/20/2017 10:22:12 AM	193.1978
FractionChange	Denominator	moonset_1		6		4/20/2017 10:22:12 AM	193.1978
PressFraction	MoonSets	moonset_1		0/6	(-0.71875, 0)	4/20/2017 10:22:21 AM	201.4221
ReleaseFraction	MoonSets	moonset_1		0/6	(-0.71875, 0)	4/20/2017 10:22:21 AM	201.608
PressFraction	MoonSets	moonset_1		0/6	(-0.71875, 0)	4/20/2017 10:22:22 AM	203.2541
ReleaseFraction	MoonSets	moonset_1		0/6	(-0.71875, 0)	4/20/2017 10:22:23 AM	203.4072
FractionChange	Numerator	moonset_1		1		4/20/2017 10:22:23 AM	203.4072
PressFraction	MoonSets	moonset_1		1/6	(-0.71875, 0)	4/20/2017 10:22:23 AM	203.5911
ReleaseFraction	MoonSets	moonset_1		1/6	(-0.71875, 0)	4/20/2017 10:22:23 AM	203.7033
