EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		8	60e536cb9ca0da27026c70b78699b53188a96f09	4/20/2017 10:25:38 AM		4/20/2017 10:25:44 AM	3.953326
ClickButton	Set/Hearts					4/20/2017 10:25:49 AM	9.752112
FractionGenerated	HeartSets	heartset_1				4/20/2017 10:25:49 AM	9.752112
FractionChange	Denominator	heartset_1		1		4/20/2017 10:25:51 AM	10.98576
FractionChange	Denominator	heartset_1		2		4/20/2017 10:25:51 AM	11.17617
FractionChange	Denominator	heartset_1		3		4/20/2017 10:25:51 AM	11.72911
FractionChange	Denominator	heartset_1		4		4/20/2017 10:25:52 AM	11.96808
PressFraction	HeartSets	heartset_1		0/4	(0.28125, -1)	4/20/2017 10:25:53 AM	12.96813
ReleaseFraction	HeartSets	heartset_1		0/4	(0.28125, -1)	4/20/2017 10:25:53 AM	13.03317
FractionChange	Numerator	heartset_1		1		4/20/2017 10:25:53 AM	13.88117
FractionChange	Numerator	heartset_1		2		4/20/2017 10:25:54 AM	14.44136
EndStateReached						4/20/2017 10:25:57 AM	17.44339
PopupAfterTaskReflection						4/20/2017 10:25:58 AM	18.73665
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:26:01 AM		4/20/2017 10:26:01 AM	21.41663
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:26:04 AM		4/20/2017 10:26:04 AM	24.15385
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:26:05 AM		4/20/2017 10:26:05 AM	25.65574
ClickButton	Set/Stars					4/20/2017 10:28:17 AM	157.5973
FractionGenerated	StarSets	starset_2				4/20/2017 10:28:17 AM	157.5973
FractionChange	Denominator	starset_2		1		4/20/2017 10:28:32 AM	172.8306
FractionChange	Denominator	starset_2		2		4/20/2017 10:28:33 AM	173.4538
FractionChange	Denominator	starset_2		3		4/20/2017 10:28:34 AM	174.0289
FractionChange	Denominator	starset_2		4		4/20/2017 10:28:34 AM	174.4769
FractionChange	Denominator	starset_2		5		4/20/2017 10:28:34 AM	174.8687
FractionChange	Denominator	starset_2		6		4/20/2017 10:28:35 AM	175.2469
PressFraction	StarSets	starset_2		0/6	(-0.71875, 0)	4/20/2017 10:28:37 AM	177.302
ReleaseFraction	StarSets	starset_2		0/6	(-0.7187499, 0)	4/20/2017 10:28:37 AM	177.414
FractionChange	Numerator	starset_2		1		4/20/2017 10:28:38 AM	178.2931
PressFraction	StarSets	starset_2		1/6	(-0.7187499, 0)	4/20/2017 10:28:40 AM	180.4701
ReleaseFraction	StarSets	starset_2		1/6	(-0.71875, 0)	4/20/2017 10:28:40 AM	180.6041
PressFraction	StarSets	starset_2		1/6	(-0.71875, 0)	4/20/2017 10:28:41 AM	181.0131
ReleaseFraction	StarSets	starset_2		1/6	(-0.7187501, -0.06666669)	4/20/2017 10:28:41 AM	181.1172
PressFraction	StarSets	starset_2		1/6	(-0.7187501, -0.06666669)	4/20/2017 10:28:44 AM	184.9023
ReleaseFraction	StarSets	starset_2		1/6	(-0.71875, -0.06666666)	4/20/2017 10:28:45 AM	184.9983
PressFraction	StarSets	starset_2		1/6	(-0.71875, -0.06666666)	4/20/2017 10:28:45 AM	185.7962
ReleaseFraction	StarSets	starset_2		1/6	(-0.71875, -0.06666666)	4/20/2017 10:28:45 AM	185.8682
PressFraction	StarSets	starset_2		1/6	(-0.71875, -0.06666666)	4/20/2017 10:28:46 AM	186.6121
FractionChange	Numerator	starset_2		2		4/20/2017 10:28:46 AM	186.7413
ReleaseFraction	StarSets	starset_2		2/6	(-0.71875, -0.2666667)	4/20/2017 10:28:46 AM	186.7413
PressFraction	StarSets	starset_2		2/6	(-0.71875, -0.2666667)	4/20/2017 10:28:48 AM	188.6043
FractionChange	Numerator	starset_2		1		4/20/2017 10:28:48 AM	188.7004
ReleaseFraction	StarSets	starset_2		1/6	(-0.71875, -0.2666667)	4/20/2017 10:28:48 AM	188.7004
PressFraction	StarSets	starset_2		1/6	(-0.71875, -0.2666667)	4/20/2017 10:28:50 AM	190.7404
ReleaseFraction	StarSets	starset_2		1/6	(-0.71875, -0.2666667)	4/20/2017 10:28:50 AM	190.8525
PressFraction	StarSets	starset_2		1/6	(-0.71875, -0.2666667)	4/20/2017 10:28:51 AM	191.6144
ReleaseFraction	StarSets	starset_2		1/6	(-0.7187501, -0.2666667)	4/20/2017 10:28:51 AM	191.7185
SecActionFraction	StarSets	starset_2		1/6	(-0.7187501, -0.2666667)	4/20/2017 10:28:55 AM	195.2606
ClickButton	Tool/FindEquivalence					4/20/2017 10:28:57 AM	197.3817
EquivalenceGenerated	StarSet	starset_2_eq1				4/20/2017 10:28:57 AM	197.3817
FractionChange	Numerator	starset_2_eq1		1		4/20/2017 10:28:57 AM	197.3817
FractionChange	Denominator	starset_2_eq1		6		4/20/2017 10:28:57 AM	197.3817
PressFraction	StarSets	starset_2_eq1		1/6	(-0.7187501, 3.449619)	4/20/2017 10:28:58 AM	198.3007
FractionChange	Partitions	starset_2_eq1		2		4/20/2017 10:28:59 AM	199.4847
FractionChange	Partitions	starset_2_eq1		3		4/20/2017 10:29:00 AM	200.0859
PressFraction	StarSets	starset_2_eq1		3/18	(-0.71875, 3.449619)	4/20/2017 10:29:19 AM	219.6774
ReleaseFraction	StarSets	starset_2_eq1		3/18	(-0.71875, 3.449619)	4/20/2017 10:29:19 AM	219.8045
PressFraction	StarSets	starset_2_eq1		3/18	(-0.71875, 3.449619)	4/20/2017 10:29:20 AM	220.1805
ReleaseFraction	StarSets	starset_2_eq1		3/18	(-0.7187499, 3.449619)	4/20/2017 10:29:20 AM	220.2925
PressFraction	StarSets	starset_2		1/6	(-0.7187501, -0.2666667)	4/20/2017 10:29:23 AM	223.5807
ReleaseFraction	StarSets	starset_2		1/6	(-0.7187501, -0.2666667)	4/20/2017 10:29:23 AM	223.7257
PressFraction	StarSets	starset_2		1/6	(-0.7187501, -0.2666667)	4/20/2017 10:29:25 AM	224.9807
ReleaseFraction	StarSets	starset_2		1/6	(-0.7187501, -0.2666667)	4/20/2017 10:29:25 AM	225.1416
