EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		30	c01c80095301fc4fb40692524c5bcae0cb4f7286	4/20/2017 10:18:48 AM		4/20/2017 10:20:30 AM	98.23181
ClickButton	NumberedLines					4/20/2017 10:21:52 AM	180.5909
FractionGenerated	NumberedLines	line_1				4/20/2017 10:21:52 AM	180.5909
PressFraction	NumberedLines	line_1		0/0	(2.3125, 0)	4/20/2017 10:21:54 AM	182.0151
ReleaseFraction	NumberedLines	line_1		0/0	(-11.22083, 7.133333)	4/20/2017 10:21:56 AM	184.6621
PressFraction	NumberedLines	line_1		0/0	(-11.22083, 7.133333)	4/20/2017 10:22:00 AM	188.2168
FractionTrashed	NumberedLines	line_1		0/0		4/20/2017 10:22:01 AM	189.1095
ReleaseFraction	NumberedLines	line_1		0/0	(-12.36667, 8.266666)	4/20/2017 10:22:01 AM	189.1095
ClickButton	NumberedLines					4/20/2017 10:22:06 AM	194.2714
FractionGenerated	NumberedLines	line_2				4/20/2017 10:22:06 AM	194.2714
PressFraction	NumberedLines	line_2		0/0	(2.3125, 0)	4/20/2017 10:22:07 AM	195.3736
FractionTrashed	NumberedLines	line_2		0/0		4/20/2017 10:22:08 AM	196.2547
ReleaseFraction	NumberedLines	line_2		0/0	(-12.96667, 9.966667)	4/20/2017 10:22:08 AM	196.2547
ClickButton	Shape/VRects					4/20/2017 10:22:33 AM	221.2056
FractionGenerated	VRects	vrect_3				4/20/2017 10:22:33 AM	221.2056
FractionChange	Denominator	vrect_3		1		4/20/2017 10:22:44 AM	232.1428
FractionChange	Denominator	vrect_3		2		4/20/2017 10:22:44 AM	232.67
FractionChange	Denominator	vrect_3		3		4/20/2017 10:22:44 AM	232.951
FractionChange	Denominator	vrect_3		4		4/20/2017 10:22:45 AM	233.2141
FractionChange	Denominator	vrect_3		5		4/20/2017 10:22:45 AM	233.637
FractionChange	Denominator	vrect_3		6		4/20/2017 10:22:46 AM	234.046
FractionChange	Denominator	vrect_3		5		4/20/2017 10:22:50 AM	238.6383
FractionChange	Denominator	vrect_3		6		4/20/2017 10:22:52 AM	240.0791
PressFraction	VRects	vrect_3		0/6	(1.125, -1)	4/20/2017 10:22:53 AM	240.9821
ReleaseFraction	VRects	vrect_3		0/6	(1.125, -1)	4/20/2017 10:22:53 AM	241.1092
FractionChange	Numerator	vrect_3		1		4/20/2017 10:23:02 AM	250.6535
FractionChange	Numerator	vrect_3		2		4/20/2017 10:23:03 AM	251.0866
FractionChange	Numerator	vrect_3		3		4/20/2017 10:23:03 AM	251.5966
EndStateReached						4/20/2017 10:23:06 AM	254.5986
PopupAfterTaskReflection						4/20/2017 10:23:26 AM	274.9257
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	一般	4/20/2017 10:24:08 AM		4/20/2017 10:24:08 AM	316.1654
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很无聊	4/20/2017 10:24:15 AM		4/20/2017 10:24:15 AM	323.3642
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:24:18 AM		4/20/2017 10:24:18 AM	326.6545
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:24:20 AM		4/20/2017 10:24:20 AM	328.3897
ClickButton	Shape/VRects					4/20/2017 10:26:24 AM	452.6093
FractionGenerated	VRects	vrect_4				4/20/2017 10:26:24 AM	452.6093
FractionChange	Denominator	vrect_4		1		4/20/2017 10:26:28 AM	456.5293
FractionChange	Denominator	vrect_4		2		4/20/2017 10:26:29 AM	457.1686
FractionChange	Denominator	vrect_4		3		4/20/2017 10:26:29 AM	457.8106
FractionChange	Denominator	vrect_4		4		4/20/2017 10:26:30 AM	458.1215
FractionChange	Denominator	vrect_4		5		4/20/2017 10:26:30 AM	458.4966
FractionChange	Denominator	vrect_4		6		4/20/2017 10:26:30 AM	458.9046
PressFraction	VRects	vrect_4		0/6	(2.125, 0)	4/20/2017 10:26:33 AM	461.5867
ReleaseFraction	VRects	vrect_4		0/6	(2.125, 0)	4/20/2017 10:26:33 AM	461.7217
FractionChange	Numerator	vrect_4		1		4/20/2017 10:26:34 AM	462.9227
PressFraction	VRects	vrect_4		1/6	(2.125, 0)	4/20/2017 10:28:45 AM	593.4626
ReleaseFraction	VRects	vrect_4		1/6	(2.058333, -0.03333336)	4/20/2017 10:28:45 AM	593.5989
FractionChange	Denominator	vrect_4		7		4/20/2017 10:28:48 AM	596.1028
FractionChange	Denominator	vrect_4		8		4/20/2017 10:28:48 AM	596.878
FractionChange	Denominator	vrect_4		9		4/20/2017 10:28:49 AM	597.854
FractionChange	Denominator	vrect_4		10		4/20/2017 10:28:52 AM	600.032
FractionChange	Denominator	vrect_4		11		4/20/2017 10:28:52 AM	600.294
FractionChange	Denominator	vrect_4		12		4/20/2017 10:28:52 AM	600.4799
FractionChange	Denominator	vrect_4		13		4/20/2017 10:28:52 AM	600.8559
FractionChange	Denominator	vrect_4		14		4/20/2017 10:28:53 AM	601.0959
FractionChange	Denominator	vrect_4		15		4/20/2017 10:28:53 AM	601.296
FractionChange	Denominator	vrect_4		16		4/20/2017 10:28:53 AM	601.6071
FractionChange	Denominator	vrect_4		17		4/20/2017 10:28:54 AM	602.0391
FractionChange	Denominator	vrect_4		18		4/20/2017 10:28:54 AM	602.279
PressFraction	VRects	vrect_4		1/18	(2.058333, -0.03333336)	4/20/2017 10:28:58 AM	606.7111
ReleaseFraction	VRects	vrect_4		1/18	(2.058333, -0.03333336)	4/20/2017 10:28:58 AM	606.8883
FractionChange	Numerator	vrect_4		2		4/20/2017 10:29:00 AM	608.2064
FractionChange	Numerator	vrect_4		3		4/20/2017 10:29:00 AM	608.5192
FractionChange	Numerator	vrect_4		4		4/20/2017 10:29:00 AM	608.8953
FractionChange	Numerator	vrect_4		3		4/20/2017 10:29:02 AM	610.1752
EndStateReached						4/20/2017 10:29:03 AM	611.5203
EndStateReached						4/20/2017 10:29:05 AM	613.1754
PopupAfterTaskReflection						4/20/2017 10:29:29 AM	637.4133
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:29:32 AM		4/20/2017 10:29:32 AM	640.9507
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:29:41 AM		4/20/2017 10:29:41 AM	649.6149
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:29:44 AM		4/20/2017 10:29:44 AM	652.3353
ClickButton	Shape/VRects					4/20/2017 10:29:55 AM	663.3574
FractionGenerated	VRects	vrect_5				4/20/2017 10:29:55 AM	663.3574
FractionChange	Denominator	vrect_5		1		4/20/2017 10:29:59 AM	667.3663
FractionChange	Denominator	vrect_5		2		4/20/2017 10:29:59 AM	667.5916
FractionChange	Denominator	vrect_5		3		4/20/2017 10:30:00 AM	668.0046
FractionChange	Denominator	vrect_5		4		4/20/2017 10:30:00 AM	668.1985
FractionChange	Denominator	vrect_5		5		4/20/2017 10:30:00 AM	668.4075
FractionChange	Denominator	vrect_5		6		4/20/2017 10:30:00 AM	668.6075
FractionChange	Denominator	vrect_5		7		4/20/2017 10:30:00 AM	668.8155
FractionChange	Denominator	vrect_5		8		4/20/2017 10:30:01 AM	669.0215
FractionChange	Denominator	vrect_5		9		4/20/2017 10:30:16 AM	684.8231
FractionChange	Denominator	vrect_5		10		4/20/2017 10:30:17 AM	685.2222
FractionChange	Denominator	vrect_5		11		4/20/2017 10:30:17 AM	685.4142
FractionChange	Denominator	vrect_5		12		4/20/2017 10:30:17 AM	685.5991
FractionChange	Denominator	vrect_5		13		4/20/2017 10:30:17 AM	685.9342
FractionChange	Denominator	vrect_5		12		4/20/2017 10:30:19 AM	687.2683
PressFraction	VRects	vrect_5		0/12	(2.125, 0)	4/20/2017 10:30:19 AM	687.8843
ReleaseFraction	VRects	vrect_5		0/12	(2.125, 0)	4/20/2017 10:30:20 AM	688.0212
FractionChange	Numerator	vrect_5		1		4/20/2017 10:30:20 AM	688.8204
FractionChange	Numerator	vrect_5		2		4/20/2017 10:30:21 AM	689.0864
FractionChange	Numerator	vrect_5		3		4/20/2017 10:30:21 AM	689.4142
FractionChange	Numerator	vrect_5		4		4/20/2017 10:30:21 AM	689.7254
FractionChange	Numerator	vrect_5		5		4/20/2017 10:30:22 AM	690.1254
FractionChange	Numerator	vrect_5		6		4/20/2017 10:30:22 AM	690.5403
FractionChange	Numerator	vrect_5		7		4/20/2017 10:30:22 AM	690.9173
FractionChange	Numerator	vrect_5		8		4/20/2017 10:30:23 AM	691.3826
FractionChange	Numerator	vrect_5		9		4/20/2017 10:30:23 AM	691.9333
EndStateReached						4/20/2017 10:30:26 AM	694.9344
PopupAfterTaskReflection						4/20/2017 10:30:28 AM	696.3657
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:30:39 AM		4/20/2017 10:30:39 AM	707.9011
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	一般	4/20/2017 10:30:42 AM		4/20/2017 10:30:42 AM	710.7263
