EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		2	2a2e06c780b6b600b89b2ba983c193d11462e5ac	4/20/2017 10:17:26 AM		4/20/2017 10:19:07 AM	96.48226
ClickButton	NumberedLines					4/20/2017 10:21:02 AM	211.6609
FractionGenerated	NumberedLines	line_1				4/20/2017 10:21:02 AM	211.6609
PressFraction	NumberedLines	line_1		0/0	(0.3125, 0)	4/20/2017 10:21:06 AM	214.9019
FractionTrashed	NumberedLines	line_1		0/0		4/20/2017 10:21:07 AM	216.075
ReleaseFraction	NumberedLines	line_1		0/0	(-10.16667, 7.6)	4/20/2017 10:21:07 AM	216.075
ClickButton	LiquidMeasures					4/20/2017 10:21:08 AM	217.2903
FractionGenerated	LiquidMeasures	liquid_2				4/20/2017 10:21:08 AM	217.2903
PressFraction	LiquidMeasures	liquid_2		0/0	(1.9375, 0)	4/20/2017 10:21:11 AM	220.2023
ReleaseFraction	LiquidMeasures	liquid_2		0/0	(-1.229167, 0.7)	4/20/2017 10:21:11 AM	220.7563
PressFraction	LiquidMeasures	liquid_2		0/0	(-1.229167, 0.7)	4/20/2017 10:21:12 AM	221.2103
ReleaseFraction	LiquidMeasures	liquid_2		0/0	(-2.6625, 0.1333333)	4/20/2017 10:21:12 AM	221.6675
PressFraction	LiquidMeasures	liquid_2		0/0	(-2.6625, 0.1333333)	4/20/2017 10:21:13 AM	222.3163
ReleaseFraction	LiquidMeasures	liquid_2		0/0	(-0.8291664, 0.1333333)	4/20/2017 10:21:14 AM	222.9944
PressFraction	LiquidMeasures	liquid_2		0/0	(-0.8291664, 0.1333333)	4/20/2017 10:21:16 AM	225.1944
ReleaseFraction	LiquidMeasures	liquid_2		0/0	(-0.8291664, 0.1333333)	4/20/2017 10:21:16 AM	225.3235
PressFraction	LiquidMeasures	liquid_2		0/0	(-0.8291664, 0.1333333)	4/20/2017 10:21:16 AM	225.7075
ReleaseFraction	LiquidMeasures	liquid_2		0/0	(-0.8291664, 0.1333333)	4/20/2017 10:21:16 AM	225.8424
FractionChange	Denominator	liquid_2		1		4/20/2017 10:21:21 AM	230.0036
FractionChange	Denominator	liquid_2		2		4/20/2017 10:21:22 AM	231.2449
FractionChange	Denominator	liquid_2		3		4/20/2017 10:21:23 AM	232.8518
FractionChange	Denominator	liquid_2		4		4/20/2017 10:21:24 AM	233.146
FractionChange	Denominator	liquid_2		5		4/20/2017 10:21:24 AM	233.73
FractionChange	Denominator	liquid_2		6		4/20/2017 10:21:25 AM	234.17
PressFraction	LiquidMeasures	liquid_2		0/6	(-0.8291664, 0.1333333)	4/20/2017 10:21:27 AM	236.2981
ReleaseFraction	LiquidMeasures	liquid_2		0/6	(-0.8291664, 0.1333333)	4/20/2017 10:21:27 AM	236.4341
FractionChange	Numerator	liquid_2		1		4/20/2017 10:21:28 AM	237.6351
FractionChange	Numerator	liquid_2		2		4/20/2017 10:21:29 AM	237.9792
FractionChange	Numerator	liquid_2		3		4/20/2017 10:21:29 AM	238.5301
EndStateReached						4/20/2017 10:21:32 AM	241.5302
PopupAfterTaskReflection						4/20/2017 10:22:00 AM	269.6026
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:22:33 AM		4/20/2017 10:22:33 AM	302.7771
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:22:49 AM		4/20/2017 10:22:49 AM	318.7714
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:23:08 AM		4/20/2017 10:23:08 AM	337.4735
ClickButton	LiquidMeasures					4/20/2017 10:25:21 AM	470.2083
FractionGenerated	LiquidMeasures	liquid_3				4/20/2017 10:25:21 AM	470.2083
FractionChange	Denominator	liquid_3		1		4/20/2017 10:25:24 AM	473.7753
FractionChange	Denominator	liquid_3		2		4/20/2017 10:25:25 AM	474.0085
FractionChange	Denominator	liquid_3		3		4/20/2017 10:25:25 AM	474.3535
FractionChange	Denominator	liquid_3		4		4/20/2017 10:25:27 AM	476.5127
FractionChange	Denominator	liquid_3		5		4/20/2017 10:25:28 AM	477.0085
FractionChange	Denominator	liquid_3		6		4/20/2017 10:25:28 AM	477.7057
PressFraction	LiquidMeasures	liquid_3		0/6	(1.9375, 0)	4/20/2017 10:25:30 AM	479.2648
ReleaseFraction	LiquidMeasures	liquid_3		0/6	(1.9375, 0)	4/20/2017 10:25:30 AM	479.4158
FractionChange	Numerator	liquid_3		1		4/20/2017 10:25:33 AM	482.615
ClickButton	Tool/FindEquivalence					4/20/2017 10:25:44 AM	492.9445
EquivalenceGenerated	Liquid	liquid_3_eq1				4/20/2017 10:25:44 AM	492.9445
FractionChange	Numerator	liquid_3_eq1		1		4/20/2017 10:25:44 AM	492.9445
FractionChange	Denominator	liquid_3_eq1		6		4/20/2017 10:25:44 AM	492.9445
PressFraction	LiquidMeasures	liquid_3_eq1		1/6	(1.9375, 4.019642)	4/20/2017 10:26:01 AM	509.9852
ReleaseFraction	LiquidMeasures	liquid_3_eq1		1/6	(-8.929167, 3.486308)	4/20/2017 10:26:01 AM	510.7603
PressFraction	LiquidMeasures	liquid_3_eq1		1/6	(-8.929167, 3.486308)	4/20/2017 10:26:03 AM	512.6882
FractionChange	Partitions	liquid_3_eq1		2		4/20/2017 10:26:19 AM	528.4092
FractionChange	Partitions	liquid_3_eq1		3		4/20/2017 10:26:28 AM	536.9984
PressFraction	LiquidMeasures	liquid_3_eq1		3/18	(-8.929167, 3.486308)	4/20/2017 10:27:07 AM	575.9831
EquivalenceTrashed	LiquidMeasures	liquid_3_eq1		3/18		4/20/2017 10:27:11 AM	579.9342
ReleaseFraction	LiquidMeasures	liquid_3_eq1		3/18	(-9.5, 5.7)	4/20/2017 10:27:11 AM	579.9342
PressFraction	LiquidMeasures	liquid_3		1/6	(1.9375, 0)	4/20/2017 10:27:12 AM	581.6644
ReleaseFraction	LiquidMeasures	liquid_3		1/6	(-1.9625, 0.8666667)	4/20/2017 10:27:13 AM	582.0964
PressFraction	LiquidMeasures	liquid_3		1/6	(-1.9625, 0.8666667)	4/20/2017 10:27:13 AM	582.6393
ReleaseFraction	LiquidMeasures	liquid_3		1/6	(-1.9625, 0.8666667)	4/20/2017 10:27:13 AM	582.7664
FractionChange	Denominator	liquid_3		7		4/20/2017 10:27:15 AM	583.9586
FractionChange	Denominator	liquid_3		8		4/20/2017 10:27:15 AM	584.1675
FractionChange	Denominator	liquid_3		9		4/20/2017 10:27:15 AM	584.3685
FractionChange	Denominator	liquid_3		10		4/20/2017 10:27:15 AM	584.5673
FractionChange	Denominator	liquid_3		11		4/20/2017 10:27:17 AM	586.7177
FractionChange	Denominator	liquid_3		12		4/20/2017 10:27:18 AM	586.9177
FractionChange	Denominator	liquid_3		13		4/20/2017 10:27:18 AM	587.1176
FractionChange	Denominator	liquid_3		14		4/20/2017 10:27:18 AM	587.3176
FractionChange	Denominator	liquid_3		15		4/20/2017 10:27:18 AM	587.5337
FractionChange	Denominator	liquid_3		16		4/20/2017 10:27:18 AM	587.8787
FractionChange	Denominator	liquid_3		17		4/20/2017 10:27:19 AM	588.1124
FractionChange	Denominator	liquid_3		18		4/20/2017 10:27:19 AM	588.5897
PressFraction	LiquidMeasures	liquid_3		1/18	(-1.9625, 0.8666667)	4/20/2017 10:27:20 AM	589.3666
ReleaseFraction	LiquidMeasures	liquid_3		1/18	(-1.9625, 0.8666667)	4/20/2017 10:27:20 AM	589.4536
FractionChange	Numerator	liquid_3		2		4/20/2017 10:27:21 AM	590.2618
FractionChange	Numerator	liquid_3		3		4/20/2017 10:27:21 AM	590.4458
PressFraction	LiquidMeasures	liquid_3		3/18	(-1.9625, 0.8666667)	4/20/2017 10:27:23 AM	592.8387
ReleaseFraction	LiquidMeasures	liquid_3		3/18	(-1.995834, 0.6999999)	4/20/2017 10:27:24 AM	592.9438
EndStateReached						4/20/2017 10:27:24 AM	593.4488
EndStateReached						4/20/2017 10:27:26 AM	595.839
EndStateReached						4/20/2017 10:27:27 AM	595.9449
PopupAfterTaskReflection						4/20/2017 10:27:52 AM	621.6453
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:27:54 AM		4/20/2017 10:27:54 AM	623.2852
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:27:59 AM		4/20/2017 10:27:59 AM	628.6405
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:28:01 AM		4/20/2017 10:28:01 AM	630.2556
