EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		32	c4ed819476a7160122e35c1f39fb3b55cace83e9	4/20/2017 10:18:36 AM		4/20/2017 10:20:11 AM	88.76707
ClickButton	Shape/HRects					4/20/2017 10:22:14 AM	212.8493
FractionGenerated	HRects	hrect_1				4/20/2017 10:22:14 AM	212.8493
FractionChange	Denominator	hrect_1		1		4/20/2017 10:22:22 AM	220.5375
FractionChange	Denominator	hrect_1		2		4/20/2017 10:22:23 AM	221.1377
FractionChange	Denominator	hrect_1		1		4/20/2017 10:22:24 AM	222.1547
FractionChange	Denominator	hrect_1		1		4/20/2017 10:22:24 AM	222.5537
FractionChange	Denominator	hrect_1		1		4/20/2017 10:22:25 AM	223.0567
FractionChange	Denominator	hrect_1		1		4/20/2017 10:22:25 AM	223.4977
FractionChange	Denominator	hrect_1		1		4/20/2017 10:22:25 AM	223.9147
ClickButton	Shape/HRects					4/20/2017 10:22:27 AM	225.7309
FractionGenerated	HRects	hrect_2				4/20/2017 10:22:27 AM	225.7309
PressFraction	HRects	hrect_2		0/0	(1.125, 0)	4/20/2017 10:22:30 AM	228.0179
ReleaseFraction	HRects	hrect_2		0/0	(-3.008333, -0.8333333)	4/20/2017 10:22:30 AM	228.883
PressFraction	HRects	hrect_2		0/0	(-3.008333, -0.8333333)	4/20/2017 10:22:33 AM	231.8167
ReleaseFraction	HRects	hrect_2		0/0	(-2.208333, -9.633333)	4/20/2017 10:22:34 AM	232.1236
PressFraction	HRects	hrect_2		0/0	(-2.208333, -9.633333)	4/20/2017 10:22:38 AM	236.2994
ReleaseFraction	HRects	hrect_2		0/0	(-1.941666, 0.5333337)	4/20/2017 10:22:38 AM	236.9133
FractionChange	Denominator	hrect_2		1		4/20/2017 10:22:39 AM	237.9444
FractionChange	Denominator	hrect_2		2		4/20/2017 10:22:40 AM	238.1286
FractionChange	Denominator	hrect_2		3		4/20/2017 10:22:40 AM	238.3054
FractionChange	Denominator	hrect_2		4		4/20/2017 10:22:40 AM	238.4894
FractionChange	Denominator	hrect_2		5		4/20/2017 10:22:41 AM	239.3145
FractionChange	Denominator	hrect_2		6		4/20/2017 10:22:41 AM	239.6426
PressFraction	HRects	hrect_2		0/6	(-1.941666, 0.5333337)	4/20/2017 10:22:43 AM	241.3306
ReleaseFraction	HRects	hrect_2		0/6	(-1.941666, 0.5333337)	4/20/2017 10:22:43 AM	241.4416
FractionChange	Numerator	hrect_2		0		4/20/2017 10:22:44 AM	242.1857
FractionChange	Numerator	hrect_2		0		4/20/2017 10:22:44 AM	242.3947
FractionChange	Numerator	hrect_2		0		4/20/2017 10:22:44 AM	242.6737
FractionChange	Numerator	hrect_2		1		4/20/2017 10:22:45 AM	243.2737
FractionChange	Numerator	hrect_2		2		4/20/2017 10:22:45 AM	243.7946
FractionChange	Numerator	hrect_2		3		4/20/2017 10:22:47 AM	245.5448
EndStateReached						4/20/2017 10:22:50 AM	248.5448
PopupAfterTaskReflection						4/20/2017 10:23:09 AM	267.5148
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	困难	4/20/2017 10:23:44 AM		4/20/2017 10:23:44 AM	302.8503
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	一般	4/20/2017 10:23:46 AM		4/20/2017 10:23:46 AM	304.6176
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:23:52 AM		4/20/2017 10:23:52 AM	310.2488
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 10:23:59 AM		4/20/2017 10:23:59 AM	317.9041
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:24:05 AM		4/20/2017 10:24:05 AM	323.1294
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:24:21 AM		4/20/2017 10:24:21 AM	339.849
ClickButton	Shape/VRects					4/20/2017 10:25:59 AM	437.9432
FractionGenerated	VRects	vrect_3				4/20/2017 10:25:59 AM	437.9432
FractionChange	Denominator	vrect_3		1		4/20/2017 10:26:01 AM	439.9434
FractionChange	Denominator	vrect_3		2		4/20/2017 10:26:02 AM	440.1183
FractionChange	Denominator	vrect_3		3		4/20/2017 10:26:02 AM	440.3432
FractionChange	Denominator	vrect_3		4		4/20/2017 10:26:06 AM	444.2465
FractionChange	Denominator	vrect_3		5		4/20/2017 10:26:06 AM	444.7024
FractionChange	Denominator	vrect_3		6		4/20/2017 10:26:07 AM	445.0866
PressFraction	VRects	vrect_3		0/6	(1.125, 0)	4/20/2017 10:26:08 AM	446.1196
ReleaseFraction	VRects	vrect_3		0/6	(1.125, 0)	4/20/2017 10:26:08 AM	446.2145
FractionChange	Numerator	vrect_3		1		4/20/2017 10:26:08 AM	446.7116
PressFraction	VRects	vrect_3		1/6	(1.125, 0)	4/20/2017 10:26:09 AM	447.1845
ReleaseFraction	VRects	vrect_3		1/6	(1.125, 0)	4/20/2017 10:26:09 AM	447.2546
ClickButton	Tool/ChangeColour					4/20/2017 10:26:28 AM	466.0237
SecActionFraction	VRects	vrect_3		1/6	(1.125, 0)	4/20/2017 10:26:32 AM	470.4065
ReleaseFraction	VRects	vrect_3		1/6	(1.125, 0)	4/20/2017 10:26:37 AM	475.6549
SecActionFraction	VRects	vrect_3		1/6	(1.125, 0)	4/20/2017 10:26:38 AM	476.574
ClickButton	Tool/FindEquivalence					4/20/2017 10:26:57 AM	495.9434
EquivalenceGenerated	VRect	vrect_3_eq1				4/20/2017 10:26:57 AM	495.9434
FractionChange	Numerator	vrect_3_eq1		1		4/20/2017 10:26:57 AM	495.9434
FractionChange	Denominator	vrect_3_eq1		6		4/20/2017 10:26:57 AM	495.9434
PressFraction	VRects	vrect_3_eq1		1/6	(1.125, 3.960756)	4/20/2017 10:27:04 AM	502.15
PressFraction	VRects	vrect_3_eq1		1/6	(1.125, 3.960756)	4/20/2017 10:27:06 AM	504.0692
PressFraction	VRects	vrect_3_eq1		1/6	(1.125, 3.960756)	4/20/2017 10:27:06 AM	504.6071
FractionChange	Partitions	vrect_3_eq1		2		4/20/2017 10:27:25 AM	523.669
FractionChange	Partitions	vrect_3_eq1		3		4/20/2017 10:27:29 AM	527.1255
FractionChange	Partitions	vrect_3_eq1		4		4/20/2017 10:28:27 AM	585.2937
FractionChange	Partitions	vrect_3_eq1		3		4/20/2017 10:28:29 AM	587.1659
PressFraction	VRects	vrect_3_eq1		3/18	(1.125, 3.960756)	4/20/2017 10:28:29 AM	587.7087
ReleaseFraction	VRects	vrect_3_eq1		3/18	(1.125, 3.960756)	4/20/2017 10:28:29 AM	587.7907
PressFraction	VRects	vrect_3_eq1		3/18	(1.125, 3.960756)	4/20/2017 10:28:35 AM	592.9891
ReleaseFraction	VRects	vrect_3_eq1		3/18	(0.3916664, 3.994089)	4/20/2017 10:28:35 AM	593.0612
PressFraction	VRects	vrect_3		1/6	(1.125, 0)	4/20/2017 10:28:37 AM	595.1721
ReleaseFraction	VRects	vrect_3		1/6	(-5.874031, 1.849036)	4/20/2017 10:28:37 AM	595.9102
PressFraction	VRects	vrect_3_eq1		3/18	(0.3916664, 3.994089)	4/20/2017 10:28:38 AM	596.4681
ReleaseFraction	VRects	vrect_3_eq1		3/18	(-9.908334, 5.260756)	4/20/2017 10:28:38 AM	596.9401
ClickButton	Shape/VRects					4/20/2017 10:28:41 AM	599.1174
FractionGenerated	VRects	vrect_5				4/20/2017 10:28:41 AM	599.1174
FractionChange	Denominator	vrect_5		1		4/20/2017 10:28:41 AM	599.8785
FractionChange	Denominator	vrect_5		1		4/20/2017 10:28:42 AM	600.2283
FractionChange	Denominator	vrect_5		1		4/20/2017 10:28:42 AM	600.4124
FractionChange	Denominator	vrect_5		1		4/20/2017 10:28:42 AM	600.5903
FractionChange	Denominator	vrect_5		1		4/20/2017 10:28:42 AM	600.7653
FractionChange	Denominator	vrect_5		2		4/20/2017 10:28:43 AM	601.1644
FractionChange	Denominator	vrect_5		3		4/20/2017 10:28:43 AM	601.6924
FractionChange	Denominator	vrect_5		4		4/20/2017 10:28:43 AM	601.8765
FractionChange	Denominator	vrect_5		5		4/20/2017 10:28:44 AM	602.0703
FractionChange	Denominator	vrect_5		6		4/20/2017 10:28:44 AM	602.2545
FractionChange	Denominator	vrect_5		7		4/20/2017 10:28:44 AM	602.4376
FractionChange	Denominator	vrect_5		8		4/20/2017 10:28:44 AM	602.6295
FractionChange	Denominator	vrect_5		9		4/20/2017 10:28:44 AM	602.8055
FractionChange	Denominator	vrect_5		10		4/20/2017 10:28:45 AM	603.0134
