EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		20	0f770fbcd5ae655399d28eaec1a7269e9d60690b	4/20/2017 10:18:01 AM		4/20/2017 10:19:25 AM	79.26856
ClickButton	Shape/VRects					4/20/2017 10:21:32 AM	206.6115
FractionGenerated	VRects	vrect_1				4/20/2017 10:21:33 AM	206.6115
FractionChange	Denominator	vrect_1		1		4/20/2017 10:21:48 AM	222.3858
FractionChange	Denominator	vrect_1		2		4/20/2017 10:21:49 AM	223.555
FractionChange	Denominator	vrect_1		3		4/20/2017 10:21:50 AM	224.3951
FractionChange	Denominator	vrect_1		4		4/20/2017 10:21:58 AM	231.6243
FractionChange	Denominator	vrect_1		5		4/20/2017 10:21:58 AM	231.9854
FractionChange	Denominator	vrect_1		6		4/20/2017 10:21:59 AM	232.6743
PressFraction	VRects	vrect_1		0/6	(1.125, -1)	4/20/2017 10:22:02 AM	236.0184
ReleaseFraction	VRects	vrect_1		0/6	(1.125, -1)	4/20/2017 10:22:02 AM	236.1923
PressFraction	VRects	vrect_1		0/6	(1.125, -1)	4/20/2017 10:22:20 AM	253.8261
ReleaseFraction	VRects	vrect_1		0/6	(1.125, -1)	4/20/2017 10:22:20 AM	254.0013
PressFraction	VRects	vrect_1		0/6	(1.125, -1)	4/20/2017 10:22:21 AM	255.0342
ReleaseFraction	VRects	vrect_1		0/6	(1.125, -1)	4/20/2017 10:22:21 AM	255.2254
FractionChange	Numerator	vrect_1		1		4/20/2017 10:22:22 AM	256.4641
FractionChange	Numerator	vrect_1		2		4/20/2017 10:22:24 AM	257.6893
FractionChange	Numerator	vrect_1		3		4/20/2017 10:22:24 AM	258.2014
EndStateReached						4/20/2017 10:22:27 AM	261.2024
PopupAfterTaskReflection						4/20/2017 10:22:33 AM	267.1297
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 10:23:18 AM		4/20/2017 10:23:18 AM	311.6583
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 10:23:22 AM		4/20/2017 10:23:22 AM	315.6224
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 10:23:31 AM		4/20/2017 10:23:31 AM	325.1456
ClickButton	Shape/HRects					4/20/2017 10:25:21 AM	435.5574
FractionGenerated	HRects	hrect_2				4/20/2017 10:25:21 AM	435.5574
FractionChange	Denominator	hrect_2		1		4/20/2017 10:25:26 AM	439.8844
FractionChange	Denominator	hrect_2		2		4/20/2017 10:25:26 AM	440.2367
FractionChange	Denominator	hrect_2		3		4/20/2017 10:25:27 AM	440.6297
FractionChange	Denominator	hrect_2		4		4/20/2017 10:25:27 AM	440.9968
FractionChange	Denominator	hrect_2		5		4/20/2017 10:25:27 AM	441.3637
FractionChange	Denominator	hrect_2		6		4/20/2017 10:25:28 AM	441.7478
PressFraction	HRects	hrect_2		0/6	(0.125, 0)	4/20/2017 10:25:29 AM	443.5078
ReleaseFraction	HRects	hrect_2		0/6	(0.125, -0.03333336)	4/20/2017 10:25:30 AM	443.6837
FractionChange	Numerator	hrect_2		1		4/20/2017 10:25:33 AM	447.5648
PressFraction	HRects	hrect_2		1/6	(0.125, -0.03333336)	4/20/2017 10:27:56 AM	589.9227
ReleaseFraction	HRects	hrect_2		1/6	(0.125, -0.03333336)	4/20/2017 10:27:56 AM	590.0566
FractionChange	Numerator	hrect_2		2		4/20/2017 10:27:57 AM	590.9769
FractionChange	Numerator	hrect_2		3		4/20/2017 10:27:58 AM	591.667
PressFraction	HRects	hrect_2		3/6	(0.125, -0.03333336)	4/20/2017 10:27:58 AM	592.5229
ReleaseFraction	HRects	hrect_2		3/6	(0.125, -0.03333336)	4/20/2017 10:27:59 AM	592.6578
FractionChange	Denominator	hrect_2		5		4/20/2017 10:28:10 AM	603.8894
FractionChange	Denominator	hrect_2		4		4/20/2017 10:28:11 AM	604.7944
FractionChange	Denominator	hrect_2		3		4/20/2017 10:28:11 AM	605.1933
FractionChange	Denominator	hrect_2		2		4/20/2017 10:28:12 AM	605.9294
FractionChange	Denominator	hrect_2		3		4/20/2017 10:28:14 AM	608.2984
PressFraction	HRects	hrect_2		3/3	(0.125, -0.03333336)	4/20/2017 10:28:20 AM	613.6405
ReleaseFraction	HRects	hrect_2		3/3	(-5.775001, 5.933333)	4/20/2017 10:28:21 AM	614.9058
PressFraction	HRects	hrect_2		3/3	(-5.775001, 5.933333)	4/20/2017 10:28:22 AM	616.3376
ReleaseFraction	HRects	hrect_2		3/3	(-11.34167, 7.6)	4/20/2017 10:28:24 AM	617.6659
PressFraction	HRects	hrect_2		3/3	(-11.34167, 7.6)	4/20/2017 10:28:25 AM	619.5438
ReleaseFraction	HRects	hrect_2		3/3	(-1.366667, 1.366667)	4/20/2017 10:28:26 AM	620.4319
PressFraction	HRects	hrect_2		3/3	(-1.366667, 1.366667)	4/20/2017 10:28:42 AM	636.2084
FractionTrashed	HRects	hrect_2		3/3		4/20/2017 10:28:43 AM	637.4797
ReleaseFraction	HRects	hrect_2		3/3	(-12.53333, 8.933333)	4/20/2017 10:28:43 AM	637.4797
ClickButton	Shape/VRects					4/20/2017 10:28:46 AM	639.7684
FractionGenerated	VRects	vrect_3				4/20/2017 10:28:46 AM	639.7684
FractionChange	Denominator	vrect_3		1		4/20/2017 10:28:48 AM	641.8015
FractionChange	Denominator	vrect_3		2		4/20/2017 10:28:48 AM	642.0817
FractionChange	Denominator	vrect_3		3		4/20/2017 10:28:48 AM	642.5766
FractionChange	Denominator	vrect_3		4		4/20/2017 10:28:49 AM	643.0635
FractionChange	Denominator	vrect_3		5		4/20/2017 10:28:49 AM	643.4236
