EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		16	831f1edfec87ff067435cfbf3b1a2e54503077a4	4/19/2017 10:18:50 AM		4/19/2017 10:19:31 AM	39.45056
ClickButton	NumberedLines					4/19/2017 10:19:35 AM	43.59474
FractionGenerated	NumberedLines	line_1				4/19/2017 10:19:35 AM	43.59474
FractionChange	Denominator	line_1		1		4/19/2017 10:19:36 AM	45.11735
FractionChange	Denominator	line_1		2		4/19/2017 10:19:37 AM	46.13076
FractionChange	Denominator	line_1		3		4/19/2017 10:19:39 AM	47.57882
FractionChange	Denominator	line_1		4		4/19/2017 10:19:40 AM	48.89074
FractionChange	Denominator	line_1		5		4/19/2017 10:19:41 AM	49.49086
FractionChange	Denominator	line_1		6		4/19/2017 10:19:41 AM	50.01088
FractionChange	Denominator	line_1		7		4/19/2017 10:19:42 AM	50.79489
FractionChange	Denominator	line_1		6		4/19/2017 10:19:43 AM	51.98784
FractionChange	Denominator	line_1		5		4/19/2017 10:19:44 AM	52.36998
FractionChange	Denominator	line_1		4		4/19/2017 10:19:44 AM	52.98786
FractionChange	Denominator	line_1		3		4/19/2017 10:19:45 AM	53.5549
FractionChange	Denominator	line_1		2		4/19/2017 10:19:45 AM	54.18599
FractionChange	Denominator	line_1		1		4/19/2017 10:19:47 AM	55.71408
PressFraction	NumberedLines	line_1		0/1	(1.3125, -1)	4/19/2017 10:19:48 AM	56.60981
ReleaseFraction	NumberedLines	line_1		0/1	(1.245833, -0.9333333)	4/19/2017 10:19:48 AM	56.83387
FractionChange	Numerator	line_1		1		4/19/2017 10:19:49 AM	57.86588
FractionChange	Numerator	line_1		2		4/19/2017 10:19:50 AM	58.99387
PressFraction	NumberedLines	line_1		2/1	(1.245833, -0.9333333)	4/19/2017 11:04:17 AM	2725.705
ReleaseFraction	NumberedLines	line_1		2/1	(1.245833, -0.9333333)	4/19/2017 11:04:17 AM	2725.85
