EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		30	8dad4de70496d3611ec64d5c2a28ffc0442805bf	4/19/2017 10:19:24 AM		4/19/2017 10:19:40 AM	14.44256
ClickButton	NumberedLines					4/19/2017 10:19:55 AM	29.79243
FractionGenerated	NumberedLines	line_1				4/19/2017 10:19:55 AM	29.79243
FractionChange	Denominator	line_1		1		4/19/2017 10:19:59 AM	34.38953
FractionChange	Denominator	line_1		2		4/19/2017 10:20:00 AM	35.29348
PressFraction	NumberedLines	line_1		0/2	(2.3125, 0)	4/19/2017 10:20:02 AM	36.54159
ReleaseFraction	NumberedLines	line_1		0/2	(2.3125, 0)	4/19/2017 10:20:02 AM	36.66961
FractionChange	Numerator	line_1		1		4/19/2017 10:20:03 AM	37.88656
Feedback	FeedbackPresented			创造一个等值分数需要做些什么？		4/19/2017 10:20:08 AM	43.33262
PressFraction	NumberedLines	line_1		1/2	(2.3125, 0)	4/19/2017 10:20:28 AM	62.52602
ReleaseFraction	NumberedLines	line_1		1/2	(2.3125, 0)	4/19/2017 10:20:28 AM	62.62798
FractionChange	Denominator	line_1		3		4/19/2017 10:20:29 AM	63.76406
FractionChange	Denominator	line_1		4		4/19/2017 10:20:29 AM	64.31912
PressFraction	NumberedLines	line_1		1/4	(2.3125, 0)	4/19/2017 10:20:30 AM	65.16607
ReleaseFraction	NumberedLines	line_1		1/4	(2.3125, 0)	4/19/2017 10:20:30 AM	65.27808
FractionChange	Numerator	line_1		2		4/19/2017 10:20:32 AM	67.23614
EndStateReached						4/19/2017 10:20:35 AM	70.23705
PopupAfterTaskReflection						4/19/2017 10:20:38 AM	72.71617
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/19/2017 10:22:09 AM		4/19/2017 10:22:09 AM	164.1047
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很无聊	4/19/2017 10:23:09 AM		4/19/2017 10:23:09 AM	224.0205
PopupAfterTaskReflection_Response	ContinueSelected			4/19/2017 10:23:11 AM		4/19/2017 10:23:11 AM	225.4946
ClickButton	NumberedLines					4/19/2017 10:23:16 AM	230.7337
FractionGenerated	NumberedLines	line_2				4/19/2017 10:23:16 AM	230.7337
PressFraction	NumberedLines	line_2		0/0	(2.3125, 0)	4/19/2017 10:23:17 AM	232.22
ReleaseFraction	NumberedLines	line_2		0/0	(2.3125, 0)	4/19/2017 10:23:17 AM	232.3647
FractionChange	Denominator	line_2		1		4/19/2017 10:23:19 AM	233.7107
FractionChange	Denominator	line_2		2		4/19/2017 10:23:20 AM	234.4768
FractionChange	Denominator	line_2		3		4/19/2017 10:23:20 AM	234.8538
FractionChange	Denominator	line_2		4		4/19/2017 10:23:20 AM	235.2598
FractionChange	Denominator	line_2		5		4/19/2017 10:23:21 AM	235.6768
FractionChange	Denominator	line_2		6		4/19/2017 10:23:21 AM	235.9888
FractionChange	Denominator	line_2		7		4/19/2017 10:23:22 AM	236.5157
FractionChange	Denominator	line_2		8		4/19/2017 10:23:22 AM	236.9958
FractionChange	Denominator	line_2		9		4/19/2017 10:23:23 AM	237.5028
FractionChange	Denominator	line_2		10		4/19/2017 10:23:23 AM	238.0298
FractionChange	Denominator	line_2		11		4/19/2017 10:23:24 AM	238.7348
FractionChange	Denominator	line_2		12		4/19/2017 10:23:24 AM	239.1958
FractionChange	Denominator	line_2		13		4/19/2017 10:23:25 AM	239.7079
FractionChange	Denominator	line_2		14		4/19/2017 10:23:25 AM	240.2998
FractionChange	Denominator	line_2		15		4/19/2017 10:23:26 AM	240.8278
FractionChange	Denominator	line_2		16		4/19/2017 10:23:26 AM	241.3479
FractionChange	Denominator	line_2		17		4/19/2017 10:23:27 AM	242.0348
FractionChange	Denominator	line_2		18		4/19/2017 10:23:28 AM	242.4909
PressFraction	NumberedLines	line_2		0/18	(2.3125, 0)	4/19/2017 10:23:29 AM	243.5719
ReleaseFraction	NumberedLines	line_2		0/18	(2.3125, 0)	4/19/2017 10:23:29 AM	243.7009
FractionChange	Numerator	line_2		1		4/19/2017 10:23:30 AM	244.6109
FractionChange	Numerator	line_2		2		4/19/2017 10:23:30 AM	245.118
FractionChange	Numerator	line_2		3		4/19/2017 10:23:31 AM	245.6828
ClickButton	OpenTaskDescription					4/19/2017 10:23:33 AM	248.0769
EndStateReached						4/19/2017 10:23:34 AM	248.6839
EndStateReached						4/19/2017 10:23:36 AM	251.079
PopupAfterTaskReflection						4/19/2017 10:23:37 AM	251.6771
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	困难	4/19/2017 10:23:46 AM		4/19/2017 10:23:46 AM	260.7962
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我头疼	4/19/2017 10:23:48 AM		4/19/2017 10:23:48 AM	263.1232
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我搞不明白	4/19/2017 10:23:50 AM		4/19/2017 10:23:50 AM	264.7863
PopupAfterTaskReflection_Response	ContinueSelected			4/19/2017 10:23:51 AM		4/19/2017 10:23:51 AM	265.8063
ClickButton	OpenTaskDescription					4/19/2017 10:24:26 AM	300.6258
ClickButton	NumberedLines					4/19/2017 10:24:59 AM	334.3105
FractionGenerated	NumberedLines	line_3				4/19/2017 10:24:59 AM	334.3105
FractionChange	Denominator	line_3		1		4/19/2017 10:25:02 AM	336.4503
FractionChange	Denominator	line_3		2		4/19/2017 10:25:02 AM	336.9104
FractionChange	Denominator	line_3		3		4/19/2017 10:25:02 AM	337.1514
FractionChange	Denominator	line_3		4		4/19/2017 10:25:02 AM	337.3585
FractionChange	Denominator	line_3		5		4/19/2017 10:25:03 AM	337.6153
FractionChange	Denominator	line_3		6		4/19/2017 10:25:03 AM	337.8635
FractionChange	Denominator	line_3		7		4/19/2017 10:25:03 AM	338.1515
FractionChange	Denominator	line_3		8		4/19/2017 10:25:03 AM	338.3995
FractionChange	Denominator	line_3		9		4/19/2017 10:25:04 AM	338.9454
FractionChange	Denominator	line_3		10		4/19/2017 10:25:04 AM	339.3665
FractionChange	Denominator	line_3		11		4/19/2017 10:25:05 AM	339.7434
