EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		16	0ad6f5902531d29105251c10dc2d4b3ed36216f4	4/20/2017 1:57:07 PM		4/20/2017 1:57:14 PM	4.822536
ClickButton	LiquidMeasures					4/20/2017 1:57:18 PM	9.205482
FractionGenerated	LiquidMeasures	liquid_1				4/20/2017 1:57:18 PM	9.205482
FractionChange	Denominator	liquid_1		1		4/20/2017 1:57:21 PM	12.71767
FractionChange	Denominator	liquid_1		2		4/20/2017 1:57:21 PM	12.95769
PressFraction	LiquidMeasures	liquid_1		0/2	(0.9375, -1)	4/20/2017 1:57:23 PM	14.02878
ReleaseFraction	LiquidMeasures	liquid_1		0/2	(0.9375, -1)	4/20/2017 1:57:23 PM	14.14078
FractionChange	Numerator	liquid_1		1		4/20/2017 1:57:24 PM	14.99776
PressFraction	LiquidMeasures	liquid_1		1/2	(0.9375, -1)	4/20/2017 1:57:30 PM	21.55197
ReleaseFraction	LiquidMeasures	liquid_1		1/2	(0.9375, -1)	4/20/2017 1:57:30 PM	21.68595
FractionChange	Denominator	liquid_1		3		4/20/2017 1:57:31 PM	22.53294
FractionChange	Denominator	liquid_1		4		4/20/2017 1:57:31 PM	22.78915
PressFraction	LiquidMeasures	liquid_1		1/4	(0.9375, -1)	4/20/2017 1:57:33 PM	23.99909
ReleaseFraction	LiquidMeasures	liquid_1		1/4	(0.9375, -1)	4/20/2017 1:57:33 PM	24.11015
FractionChange	Numerator	liquid_1		2		4/20/2017 1:57:34 PM	25.21401
EndStateReached						4/20/2017 1:57:37 PM	28.21811
PopupAfterTaskReflection						4/20/2017 1:57:38 PM	29.92725
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:57:41 PM		4/20/2017 1:57:41 PM	32.81436
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:57:44 PM		4/20/2017 1:57:44 PM	35.46952
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:57:45 PM		4/20/2017 1:57:45 PM	36.05269
ClickButton	LiquidMeasures					4/20/2017 1:57:46 PM	37.56642
FractionGenerated	LiquidMeasures	liquid_2				4/20/2017 1:57:46 PM	37.56642
PressFraction	LiquidMeasures	liquid_2		0/0	(-0.0625, 0)	4/20/2017 1:57:53 PM	44.9319
FractionTrashed	LiquidMeasures	liquid_2		0/0		4/20/2017 1:57:54 PM	45.96382
ReleaseFraction	LiquidMeasures	liquid_2		0/0	(-12.23333, 8.433333)	4/20/2017 1:57:54 PM	45.96382
ClickButton	LiquidMeasures					4/20/2017 1:57:57 PM	48.85593
FractionGenerated	LiquidMeasures	liquid_3				4/20/2017 1:57:57 PM	48.85593
PressFraction	LiquidMeasures	liquid_3		0/0	(1.9375, 0)	4/20/2017 1:58:05 PM	56.71111
ReleaseFraction	LiquidMeasures	liquid_3		0/0	(1.9375, 0)	4/20/2017 1:58:05 PM	56.86309
PressFraction	LiquidMeasures	liquid_3		0/0	(1.9375, 0)	4/20/2017 1:58:06 PM	57.49415
ReleaseFraction	LiquidMeasures	liquid_3		0/0	(1.9375, 0)	4/20/2017 1:58:06 PM	57.6151
PressFraction	LiquidMeasures	liquid_3		0/0	(1.9375, 0)	4/20/2017 1:58:09 PM	60.26124
ReleaseFraction	LiquidMeasures	liquid_3		0/0	(-4.795834, 6.8)	4/20/2017 1:58:09 PM	60.78822
PressFraction	LiquidMeasures	liquid_3		0/0	(-4.795834, 6.8)	4/20/2017 1:58:10 PM	61.19224
FractionTrashed	LiquidMeasures	liquid_3		0/0		4/20/2017 1:58:10 PM	61.80387
ReleaseFraction	LiquidMeasures	liquid_3		0/0	(-13.23333, 9.466666)	4/20/2017 1:58:10 PM	61.80387
ClickButton	Shape/HRects					4/20/2017 1:58:13 PM	64.15608
FractionGenerated	HRects	hrect_4				4/20/2017 1:58:13 PM	64.15608
PressFraction	HRects	hrect_4		0/0	(2.125, 0)	4/20/2017 1:58:15 PM	66.9194
FractionTrashed	HRects	hrect_4		0/0		4/20/2017 1:58:16 PM	67.71159
ReleaseFraction	HRects	hrect_4		0/0	(-11.13333, 7.866667)	4/20/2017 1:58:16 PM	67.71159
ClickButton	Shape/VRects					4/20/2017 1:58:18 PM	69.52444
FractionGenerated	VRects	vrect_5				4/20/2017 1:58:18 PM	69.52444
PressFraction	VRects	vrect_5		0/0	(1.125, -1)	4/20/2017 1:58:25 PM	76.51068
ReleaseFraction	VRects	vrect_5		0/0	(1.125, -1)	4/20/2017 1:58:25 PM	76.64465
PressFraction	VRects	vrect_5		0/0	(1.125, -1)	4/20/2017 1:58:26 PM	77.08716
ReleaseFraction	VRects	vrect_5		0/0	(1.125, -1)	4/20/2017 1:58:26 PM	77.20472
PressFraction	VRects	vrect_5		0/0	(1.125, -1)	4/20/2017 1:58:26 PM	77.48446
ReleaseFraction	VRects	vrect_5		0/0	(1.091667, -1)	4/20/2017 1:58:26 PM	77.57513
FractionChange	Denominator	vrect_5		1		4/20/2017 1:58:30 PM	81.68598
FractionChange	Denominator	vrect_5		2		4/20/2017 1:58:30 PM	81.91006
FractionChange	Denominator	vrect_5		3		4/20/2017 1:58:31 PM	82.45085
FractionChange	Denominator	vrect_5		4		4/20/2017 1:58:31 PM	82.66895
FractionChange	Denominator	vrect_5		5		4/20/2017 1:58:31 PM	82.87691
FractionChange	Denominator	vrect_5		6		4/20/2017 1:58:32 PM	83.31808
PressFraction	VRects	vrect_5		0/6	(1.091667, -1)	4/20/2017 1:58:34 PM	85.46712
ReleaseFraction	VRects	vrect_5		0/6	(1.158333, -1.1)	4/20/2017 1:58:34 PM	85.58006
FractionChange	Numerator	vrect_5		1		4/20/2017 1:58:35 PM	86.34112
ClickButton	Tool/ChangeColour					4/20/2017 1:58:37 PM	88.55014
ClickButton	Tool/ChangeColour					4/20/2017 1:58:38 PM	89.71621
SecActionFraction	VRects	vrect_5		1/6	(1.158333, -1.1)	4/20/2017 1:58:42 PM	93.44321
ClickButton	Tool/Copy					4/20/2017 1:58:44 PM	95.00644
FractionGenerated	VRects	vrect_6				4/20/2017 1:58:44 PM	95.00644
SecActionFraction	VRects	vrect_6		1/6	(0.1583333, -0.1)	4/20/2017 1:58:45 PM	96.66937
ClickButton	Tool/ChangeColour					4/20/2017 1:58:46 PM	97.6701
ClickButton	Tool/ChangeColour					4/20/2017 1:58:47 PM	98.41943
PressFraction	VRects	vrect_6		1/6	(0.1583333, -0.1)	4/20/2017 1:58:47 PM	98.92554
ReleaseFraction	VRects	vrect_6		1/6	(-6.241667, 2.833333)	4/20/2017 1:58:48 PM	99.41351
SecActionFraction	VRects	vrect_6		1/6	(-6.241667, 2.833333)	4/20/2017 1:58:53 PM	104.1352
ClickButton	Tool/FindEquivalence					4/20/2017 1:58:55 PM	106.7707
EquivalenceGenerated	VRect	vrect_6_eq1				4/20/2017 1:58:55 PM	106.7707
FractionChange	Numerator	vrect_6_eq1		1		4/20/2017 1:58:55 PM	106.7707
FractionChange	Denominator	vrect_6_eq1		6		4/20/2017 1:58:55 PM	106.7707
PressFraction	VRects	vrect_6		1/6	(-6.241667, 2.833333)	4/20/2017 1:58:57 PM	108.8678
FractionTrashed	VRects	vrect_6		1/6		4/20/2017 1:58:58 PM	109.4128
ReleaseFraction	VRects	vrect_6		1/6	(-12.83333, 8)	4/20/2017 1:58:58 PM	109.4128
PressFraction	VRects	vrect_6_eq1		1/6	(-6.241667, -0.9158859)	4/20/2017 1:59:01 PM	112.964
PressFraction	VRects	vrect_6_eq1		1/6	(-6.141667, -0.9158859)	4/20/2017 1:59:02 PM	113.4209
FractionChange	Partitions	vrect_6_eq1		2		4/20/2017 1:59:03 PM	114.3809
FractionChange	Partitions	vrect_6_eq1		3		4/20/2017 1:59:15 PM	126.8915
PressFraction	VRects	vrect_6_eq1		3/18	(-6.141667, -0.9158859)	4/20/2017 1:59:22 PM	133.8577
ReleaseFraction	VRects	vrect_6_eq1		3/18	(-9.475, -0.7158859)	4/20/2017 1:59:24 PM	135.4836
PressFraction	VRects	vrect_6_eq1		3/18	(-9.475, -0.7158859)	4/20/2017 1:59:25 PM	136.6341
ReleaseFraction	VRects	vrect_6_eq1		3/18	(-9.475, -0.7158859)	4/20/2017 1:59:26 PM	137.0437
PressFraction	VRects	vrect_6_eq1		3/18	(-9.475, -0.7158859)	4/20/2017 1:59:26 PM	137.7958
ReleaseFraction	VRects	vrect_6_eq1		3/18	(-9.475, -0.7158859)	4/20/2017 1:59:26 PM	137.9136
SecActionFraction	VRects	vrect_5		1/6	(1.158333, -1.1)	4/20/2017 1:59:33 PM	144.85
ClickButton	Tool/Copy					4/20/2017 1:59:34 PM	145.8521
FractionGenerated	VRects	vrect_8				4/20/2017 1:59:34 PM	145.8521
PressFraction	VRects	vrect_8		1/6	(0.1583333, -0.1)	4/20/2017 1:59:35 PM	146.6351
ReleaseFraction	VRects	vrect_8		1/6	(-5.275001, -4.5)	4/20/2017 1:59:36 PM	147.277
PressFraction	VRects	vrect_8		1/6	(-5.275001, -4.5)	4/20/2017 1:59:36 PM	147.7391
ReleaseFraction	VRects	vrect_8		1/6	(-5.275001, -4.5)	4/20/2017 1:59:36 PM	147.83
FractionChange	Numerator	vrect_8		2		4/20/2017 1:59:37 PM	148.6581
FractionChange	Numerator	vrect_8		3		4/20/2017 1:59:37 PM	148.8441
PressFraction	VRects	vrect_8		3/6	(-5.275001, -4.5)	4/20/2017 1:59:38 PM	149.4981
ReleaseFraction	VRects	vrect_8		3/6	(-5.275001, -4.5)	4/20/2017 1:59:38 PM	149.5861
FractionChange	Denominator	vrect_8		7		4/20/2017 1:59:39 PM	150.1071
FractionChange	Denominator	vrect_8		8		4/20/2017 1:59:39 PM	150.3101
FractionChange	Denominator	vrect_8		9		4/20/2017 1:59:39 PM	150.4674
FractionChange	Denominator	vrect_8		10		4/20/2017 1:59:39 PM	150.6444
FractionChange	Denominator	vrect_8		11		4/20/2017 1:59:39 PM	150.8021
FractionChange	Denominator	vrect_8		12		4/20/2017 1:59:39 PM	150.9871
FractionChange	Denominator	vrect_8		13		4/20/2017 1:59:40 PM	151.1873
FractionChange	Denominator	vrect_8		14		4/20/2017 1:59:40 PM	151.3712
FractionChange	Denominator	vrect_8		15		4/20/2017 1:59:40 PM	151.5612
FractionChange	Denominator	vrect_8		16		4/20/2017 1:59:40 PM	151.7623
FractionChange	Denominator	vrect_8		17		4/20/2017 1:59:40 PM	151.9532
FractionChange	Denominator	vrect_8		18		4/20/2017 1:59:41 PM	152.1391
EndStateReached						4/20/2017 1:59:44 PM	155.1413
PopupAfterTaskReflection						4/20/2017 1:59:57 PM	168.2748
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:59:59 PM		4/20/2017 1:59:59 PM	170.5558
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 2:00:01 PM		4/20/2017 2:00:01 PM	172.5289
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 2:00:02 PM		4/20/2017 2:00:02 PM	173.313
ClickButton	LiquidMeasures					4/20/2017 2:01:11 PM	242.6661
FractionGenerated	LiquidMeasures	liquid_9				4/20/2017 2:01:11 PM	242.6661
PressFraction	LiquidMeasures	liquid_9		0/0	(0.9375, 1)	4/20/2017 2:01:13 PM	244.6891
FractionTrashed	LiquidMeasures	liquid_9		0/0		4/20/2017 2:01:14 PM	245.4573
ReleaseFraction	LiquidMeasures	liquid_9		0/0	(-12.3, 9.9)	4/20/2017 2:01:14 PM	245.4573
ClickButton	OpenTaskDescription					4/20/2017 2:01:15 PM	246.3751
ClickButton	LiquidMeasures					4/20/2017 2:01:20 PM	251.1213
FractionGenerated	LiquidMeasures	liquid_10				4/20/2017 2:01:20 PM	251.1213
FractionChange	Denominator	liquid_10		1		4/20/2017 2:01:21 PM	252.8825
FractionChange	Denominator	liquid_10		2		4/20/2017 2:01:22 PM	253.0574
FractionChange	Denominator	liquid_10		3		4/20/2017 2:01:22 PM	253.2345
FractionChange	Denominator	liquid_10		4		4/20/2017 2:01:22 PM	253.4085
FractionChange	Denominator	liquid_10		5		4/20/2017 2:01:22 PM	253.5915
FractionChange	Denominator	liquid_10		6		4/20/2017 2:01:22 PM	253.7669
FractionChange	Denominator	liquid_10		7		4/20/2017 2:01:22 PM	253.9514
FractionChange	Denominator	liquid_10		8		4/20/2017 2:01:23 PM	254.1385
FractionChange	Denominator	liquid_10		9		4/20/2017 2:01:23 PM	254.3204
FractionChange	Denominator	liquid_10		10		4/20/2017 2:01:23 PM	254.5145
FractionChange	Denominator	liquid_10		11		4/20/2017 2:01:23 PM	254.7055
FractionChange	Denominator	liquid_10		12		4/20/2017 2:01:24 PM	255.1607
FractionChange	Denominator	liquid_10		13		4/20/2017 2:01:24 PM	255.3135
