EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		25	67add887866b5d92fbeb5a5b351c2193339f46f6	4/20/2017 1:49:24 PM		4/20/2017 1:50:22 PM	54.29946
ClickButton	Shape/VRects					4/20/2017 1:52:48 PM	200.6656
FractionGenerated	VRects	vrect_1				4/20/2017 1:52:48 PM	200.6656
FractionChange	Denominator	vrect_1		1		4/20/2017 1:52:50 PM	202.1859
FractionChange	Denominator	vrect_1		2		4/20/2017 1:52:51 PM	202.9866
FractionChange	Denominator	vrect_1		3		4/20/2017 1:52:54 PM	206.3547
FractionChange	Denominator	vrect_1		4		4/20/2017 1:52:55 PM	207.0408
PressFraction	VRects	vrect_1		0/4	(1.125, 0)	4/20/2017 1:52:58 PM	210.3788
ReleaseFraction	VRects	vrect_1		0/4	(1.125, 0)	4/20/2017 1:52:58 PM	210.5059
FractionChange	Numerator	vrect_1		1		4/20/2017 1:52:59 PM	211.226
FractionChange	Numerator	vrect_1		2		4/20/2017 1:52:59 PM	211.425
EndStateReached						4/20/2017 1:53:02 PM	214.4269
ClickButton	OpenTaskDescription					4/20/2017 1:53:44 PM	256.5756
EndStateReached						4/20/2017 1:53:47 PM	259.5765
PopupAfterTaskReflection						4/20/2017 1:54:05 PM	277.3201
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:54:33 PM		4/20/2017 1:54:33 PM	305.2342
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:54:37 PM		4/20/2017 1:54:37 PM	309.7203
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 1:54:49 PM		4/20/2017 1:54:49 PM	321.2788
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:54:51 PM		4/20/2017 1:54:51 PM	323.1927
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 1:54:56 PM		4/20/2017 1:54:56 PM	328.1018
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:55:01 PM		4/20/2017 1:55:01 PM	333.3419
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 1:55:02 PM		4/20/2017 1:55:02 PM	334.8161
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:55:04 PM		4/20/2017 1:55:04 PM	336.3592
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:55:05 PM		4/20/2017 1:55:05 PM	337.1762
ClickButton	LiquidMeasures					4/20/2017 1:56:50 PM	442.1566
FractionGenerated	LiquidMeasures	liquid_2				4/20/2017 1:56:50 PM	442.1566
FractionChange	Denominator	liquid_2		1		4/20/2017 1:56:52 PM	444.2115
FractionChange	Denominator	liquid_2		2		4/20/2017 1:56:52 PM	444.4435
FractionChange	Denominator	liquid_2		3		4/20/2017 1:56:52 PM	444.6445
FractionChange	Denominator	liquid_2		4		4/20/2017 1:56:52 PM	444.8444
FractionChange	Denominator	liquid_2		5		4/20/2017 1:56:54 PM	445.9714
FractionChange	Denominator	liquid_2		6		4/20/2017 1:56:54 PM	446.1965
FractionChange	Denominator	liquid_2		7		4/20/2017 1:56:54 PM	446.4034
FractionChange	Denominator	liquid_2		8		4/20/2017 1:56:54 PM	446.6124
FractionChange	Denominator	liquid_2		9		4/20/2017 1:56:54 PM	446.8286
FractionChange	Denominator	liquid_2		10		4/20/2017 1:56:55 PM	447.0525
FractionChange	Denominator	liquid_2		11		4/20/2017 1:56:55 PM	447.2756
FractionChange	Denominator	liquid_2		12		4/20/2017 1:56:55 PM	447.4925
FractionChange	Denominator	liquid_2		13		4/20/2017 1:56:55 PM	447.8286
FractionChange	Denominator	liquid_2		14		4/20/2017 1:56:56 PM	448.0515
FractionChange	Denominator	liquid_2		15		4/20/2017 1:56:56 PM	448.2835
FractionChange	Denominator	liquid_2		16		4/20/2017 1:56:56 PM	448.5166
FractionChange	Denominator	liquid_2		17		4/20/2017 1:56:56 PM	448.7575
FractionChange	Denominator	liquid_2		18		4/20/2017 1:56:59 PM	451.0108
ClickButton	OpenTaskDescription					4/20/2017 1:57:04 PM	456.5639
