EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		32	c4ed819476a7160122e35c1f39fb3b55cace83e9	4/20/2017 1:50:11 PM		4/20/2017 1:50:55 PM	40.57479
ClickButton	Set/Hearts					4/20/2017 1:53:42 PM	207.5175
FractionGenerated	HeartSets	heartset_1				4/20/2017 1:53:42 PM	207.5175
PressFraction	HeartSets	heartset_1		0/0	(-0.71875, 0)	4/20/2017 1:53:51 PM	216.5578
ReleaseFraction	HeartSets	heartset_1		0/0	(-0.71875, 0)	4/20/2017 1:53:51 PM	216.6547
PressFraction	HeartSets	heartset_1		0/0	(-0.71875, 0)	4/20/2017 1:53:52 PM	217.4298
ReleaseFraction	HeartSets	heartset_1		0/0	(-0.71875, 0)	4/20/2017 1:53:52 PM	217.6057
PressFraction	HeartSets	heartset_1		0/0	(-0.71875, 0)	4/20/2017 1:53:53 PM	218.0388
ReleaseFraction	HeartSets	heartset_1		0/0	(-0.7187499, 0)	4/20/2017 1:53:53 PM	218.1098
PressFraction	HeartSets	heartset_1		0/0	(-0.7187499, 0)	4/20/2017 1:53:53 PM	218.2458
ReleaseFraction	HeartSets	heartset_1		0/0	(-0.7187499, 0)	4/20/2017 1:53:53 PM	218.3441
FractionChange	Denominator	heartset_1		1		4/20/2017 1:53:55 PM	220.0773
FractionChange	Denominator	heartset_1		2		4/20/2017 1:53:55 PM	220.766
FractionChange	Denominator	heartset_1		3		4/20/2017 1:53:57 PM	222.255
FractionChange	Denominator	heartset_1		4		4/20/2017 1:53:57 PM	222.6692
FractionChange	Denominator	heartset_1		5		4/20/2017 1:53:58 PM	223.0372
FractionChange	Denominator	heartset_1		6		4/20/2017 1:53:58 PM	223.2312
FractionChange	Denominator	heartset_1		7		4/20/2017 1:53:58 PM	223.413
FractionChange	Denominator	heartset_1		8		4/20/2017 1:53:59 PM	223.9892
PressFraction	HeartSets	heartset_1		0/8	(-0.7187499, 0)	4/20/2017 1:54:01 PM	226.6783
ReleaseFraction	HeartSets	heartset_1		0/8	(-0.7187499, 0)	4/20/2017 1:54:01 PM	226.8212
FractionChange	Numerator	heartset_1		1		4/20/2017 1:54:14 PM	239.5179
FractionChange	Numerator	heartset_1		2		4/20/2017 1:54:16 PM	241.5108
FractionChange	Numerator	heartset_1		3		4/20/2017 1:54:17 PM	242.358
FractionChange	Numerator	heartset_1		4		4/20/2017 1:54:19 PM	244.4629
EndStateReached						4/20/2017 1:54:22 PM	247.4651
PopupAfterTaskReflection						4/20/2017 1:54:48 PM	273.9093
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:55:17 PM		4/20/2017 1:55:17 PM	302.6765
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:55:30 PM		4/20/2017 1:55:30 PM	315.614
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:55:53 PM		4/20/2017 1:55:53 PM	338.651
ClickButton	OpenTaskDescription					4/20/2017 1:57:51 PM	456.2409
ClickButton	Set/Stars					4/20/2017 1:58:07 PM	472.3144
FractionGenerated	StarSets	starset_2				4/20/2017 1:58:07 PM	472.3144
PressFraction	StarSets	starset_2		0/0	(1.281255, -5.516174E-06)	4/20/2017 1:58:11 PM	476.9054
ReleaseFraction	StarSets	starset_2		0/0	(1.281255, -5.543232E-06)	4/20/2017 1:58:12 PM	477.0744
FractionChange	Denominator	starset_2		1		4/20/2017 1:58:33 PM	498.0013
FractionChange	Denominator	starset_2		2		4/20/2017 1:58:33 PM	498.3783
FractionChange	Denominator	starset_2		3		4/20/2017 1:58:33 PM	498.6884
FractionChange	Denominator	starset_2		4		4/20/2017 1:58:34 PM	499.4335
FractionChange	Denominator	starset_2		5		4/20/2017 1:58:35 PM	500.1215
FractionChange	Denominator	starset_2		6		4/20/2017 1:58:35 PM	500.5057
PressFraction	StarSets	starset_2		0/6	(1.281255, -5.543232E-06)	4/20/2017 1:58:36 PM	501.3765
ReleaseFraction	StarSets	starset_2		0/6	(1.281255, -5.543232E-06)	4/20/2017 1:58:36 PM	501.4808
FractionChange	Numerator	starset_2		1		4/20/2017 1:58:38 PM	503.2805
ClickButton	Tool/FindEquivalence					4/20/2017 1:59:03 PM	528.4818
EquivalenceGenerated	StarSet	starset_2_eq1				4/20/2017 1:59:03 PM	528.4818
FractionChange	Numerator	starset_2_eq1		1		4/20/2017 1:59:03 PM	528.4818
FractionChange	Denominator	starset_2_eq1		6		4/20/2017 1:59:03 PM	528.4818
PressFraction	StarSets	starset_2_eq1		1/6	(1.281255, 3.753391)	4/20/2017 1:59:07 PM	532.5449
FractionChange	Partitions	starset_2_eq1		2		4/20/2017 1:59:09 PM	534.329
FractionChange	Partitions	starset_2_eq1		3		4/20/2017 1:59:12 PM	537.2409
FractionChange	Partitions	starset_2_eq1		4		4/20/2017 1:59:12 PM	537.8001
FractionChange	Partitions	starset_2_eq1		3		4/20/2017 1:59:13 PM	538.8802
PressFraction	StarSets	starset_2_eq1		3/18	(1.281256, 3.753391)	4/20/2017 1:59:30 PM	555.5059
ReleaseFraction	StarSets	starset_2_eq1		3/18	(1.281256, 3.753391)	4/20/2017 1:59:30 PM	555.7929
PressFraction	StarSets	starset_2_eq1		3/18	(1.281256, 3.753391)	4/20/2017 1:59:33 PM	558.513
ReleaseFraction	StarSets	starset_2_eq1		3/18	(1.281256, 3.753391)	4/20/2017 1:59:33 PM	558.7299
ClickButton	Set/Moons					4/20/2017 2:00:07 PM	592.7114
FractionGenerated	MoonSets	moonset_4				4/20/2017 2:00:07 PM	592.7114
PressFraction	MoonSets	moonset_4		0/0	(0.2812555, -5.516174E-06)	4/20/2017 2:00:08 PM	593.9453
ReleaseFraction	MoonSets	moonset_4		0/0	(-5.085412, -4.033339)	4/20/2017 2:00:09 PM	594.7203
PressFraction	MoonSets	moonset_4		0/0	(-5.085412, -4.033339)	4/20/2017 2:00:11 PM	596.3274
ReleaseFraction	MoonSets	moonset_4		0/0	(-5.085412, -4.033339)	4/20/2017 2:00:11 PM	596.4714
PressFraction	MoonSets	moonset_4		0/0	(-5.085412, -4.033339)	4/20/2017 2:00:16 PM	601.0976
ReleaseFraction	MoonSets	moonset_4		0/0	(-5.085412, -4.000006)	4/20/2017 2:00:16 PM	601.1595
FractionChange	Denominator	moonset_4		1		4/20/2017 2:00:16 PM	601.1595
PressFraction	MoonSets	moonset_4		0/1	(-5.085412, -4.000006)	4/20/2017 2:00:16 PM	601.2468
ReleaseFraction	MoonSets	moonset_4		0/1	(-5.118745, -4.000006)	4/20/2017 2:00:16 PM	601.2956
FractionChange	Denominator	moonset_4		2		4/20/2017 2:00:16 PM	601.2956
PressFraction	MoonSets	moonset_4		0/2	(-5.118745, -4.000006)	4/20/2017 2:00:16 PM	601.5507
ReleaseFraction	MoonSets	moonset_4		0/2	(-5.118745, -4.000006)	4/20/2017 2:00:16 PM	601.5916
FractionChange	Denominator	moonset_4		3		4/20/2017 2:00:16 PM	601.5916
PressFraction	MoonSets	moonset_4		0/3	(-5.118745, -4.000006)	4/20/2017 2:00:16 PM	601.8566
ReleaseFraction	MoonSets	moonset_4		0/3	(-5.118745, -4.000006)	4/20/2017 2:00:16 PM	601.9199
FractionChange	Denominator	moonset_4		4		4/20/2017 2:00:16 PM	601.9199
PressFraction	MoonSets	moonset_4		0/4	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.0386
ReleaseFraction	MoonSets	moonset_4		0/4	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.1036
FractionChange	Denominator	moonset_4		5		4/20/2017 2:00:17 PM	602.1036
PressFraction	MoonSets	moonset_4		0/5	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.2068
ReleaseFraction	MoonSets	moonset_4		0/5	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.2627
FractionChange	Denominator	moonset_4		6		4/20/2017 2:00:17 PM	602.2627
PressFraction	MoonSets	moonset_4		0/6	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.3927
ReleaseFraction	MoonSets	moonset_4		0/6	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.4718
FractionChange	Denominator	moonset_4		7		4/20/2017 2:00:17 PM	602.4718
PressFraction	MoonSets	moonset_4		0/7	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.5906
ReleaseFraction	MoonSets	moonset_4		0/7	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.6708
FractionChange	Denominator	moonset_4		8		4/20/2017 2:00:17 PM	602.6708
PressFraction	MoonSets	moonset_4		0/8	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.7838
ReleaseFraction	MoonSets	moonset_4		0/8	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.8488
FractionChange	Denominator	moonset_4		9		4/20/2017 2:00:17 PM	602.8488
PressFraction	MoonSets	moonset_4		0/9	(-5.118745, -4.000006)	4/20/2017 2:00:17 PM	602.9589
ReleaseFraction	MoonSets	moonset_4		0/9	(-5.118745, -4.000006)	4/20/2017 2:00:18 PM	603.0236
FractionChange	Denominator	moonset_4		10		4/20/2017 2:00:18 PM	603.0236
PressFraction	MoonSets	moonset_4		0/10	(-5.118745, -4.000006)	4/20/2017 2:00:18 PM	603.1428
