EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		5	6f1640341b4509d6181ac51e08536589b601cccf	4/20/2017 1:49:57 PM		4/20/2017 1:50:37 PM	34.41327
ClickButton	LiquidMeasures					4/20/2017 1:53:08 PM	186.3512
FractionGenerated	LiquidMeasures	liquid_1				4/20/2017 1:53:08 PM	186.3512
FractionChange	Denominator	liquid_1		1		4/20/2017 1:53:17 PM	195.0395
FractionChange	Denominator	liquid_1		2		4/20/2017 1:53:18 PM	195.9435
FractionChange	Denominator	liquid_1		3		4/20/2017 1:53:18 PM	196.4796
FractionChange	Denominator	liquid_1		4		4/20/2017 1:53:19 PM	197.1356
FractionChange	Denominator	liquid_1		5		4/20/2017 1:53:20 PM	198.5507
FractionChange	Denominator	liquid_1		6		4/20/2017 1:53:21 PM	199.2698
FractionChange	Denominator	liquid_1		7		4/20/2017 1:53:22 PM	199.8949
FractionChange	Denominator	liquid_1		8		4/20/2017 1:53:22 PM	200.6949
PressFraction	LiquidMeasures	liquid_1		0/8	(1.9375, 0)	4/20/2017 1:53:24 PM	202.584
ReleaseFraction	LiquidMeasures	liquid_1		0/8	(1.9375, 0)	4/20/2017 1:53:25 PM	202.776
FractionChange	Numerator	liquid_1		1		4/20/2017 1:53:27 PM	204.798
PressFraction	LiquidMeasures	liquid_1		1/8	(1.9375, 0)	4/20/2017 1:53:31 PM	208.9181
FractionTrashed	LiquidMeasures	liquid_1		1/8		4/20/2017 1:53:33 PM	211.1832
ReleaseFraction	LiquidMeasures	liquid_1		1/8	(-12.66667, 8.433333)	4/20/2017 1:53:33 PM	211.1832
ClickButton	Shape/HRects					4/20/2017 1:53:40 PM	217.9204
FractionGenerated	HRects	hrect_2				4/20/2017 1:53:40 PM	217.9204
PressFraction	HRects	hrect_2		0/0	(1.125, -1)	4/20/2017 1:53:41 PM	219.6074
ReleaseFraction	HRects	hrect_2		0/0	(1.125, -1)	4/20/2017 1:53:42 PM	219.7895
FractionChange	Denominator	hrect_2		1		4/20/2017 1:53:43 PM	221.6555
FractionChange	Denominator	hrect_2		2		4/20/2017 1:53:44 PM	222.2147
FractionChange	Denominator	hrect_2		3		4/20/2017 1:53:45 PM	222.7357
FractionChange	Denominator	hrect_2		4		4/20/2017 1:53:45 PM	223.3756
FractionChange	Denominator	hrect_2		5		4/20/2017 1:53:46 PM	224.1817
FractionChange	Denominator	hrect_2		6		4/20/2017 1:53:46 PM	224.6787
FractionChange	Denominator	hrect_2		7		4/20/2017 1:53:47 PM	225.1738
FractionChange	Denominator	hrect_2		8		4/20/2017 1:53:48 PM	225.7258
PressFraction	HRects	hrect_2		0/8	(1.125, -1)	4/20/2017 1:53:49 PM	227.3978
ReleaseFraction	HRects	hrect_2		0/8	(1.125, -1)	4/20/2017 1:53:49 PM	227.5658
FractionChange	Numerator	hrect_2		1		4/20/2017 1:53:51 PM	229.0238
FractionChange	Numerator	hrect_2		2		4/20/2017 1:53:51 PM	229.423
FractionChange	Numerator	hrect_2		3		4/20/2017 1:53:52 PM	229.8618
FractionChange	Numerator	hrect_2		4		4/20/2017 1:53:52 PM	230.463
EndStateReached						4/20/2017 1:53:55 PM	233.4631
PopupAfterTaskReflection						4/20/2017 1:54:21 PM	258.7651
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:55:05 PM		4/20/2017 1:55:05 PM	302.7328
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:55:14 PM		4/20/2017 1:55:14 PM	312.2292
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:55:30 PM		4/20/2017 1:55:30 PM	328.5167
ClickButton	Set/Stars					4/20/2017 1:57:09 PM	427.1143
FractionGenerated	StarSets	starset_3				4/20/2017 1:57:09 PM	427.1143
PressFraction	StarSets	starset_3		0/0	(0.28125, -1)	4/20/2017 1:57:11 PM	429.0273
ReleaseFraction	StarSets	starset_3		0/0	(0.28125, -1)	4/20/2017 1:57:11 PM	429.2114
FractionChange	Denominator	starset_3		1		4/20/2017 1:57:12 PM	430.4824
FractionChange	Denominator	starset_3		2		4/20/2017 1:57:12 PM	430.7065
FractionChange	Denominator	starset_3		3		4/20/2017 1:57:13 PM	430.9376
FractionChange	Denominator	starset_3		4		4/20/2017 1:57:13 PM	431.1626
FractionChange	Denominator	starset_3		5		4/20/2017 1:57:13 PM	431.3706
FractionChange	Denominator	starset_3		6		4/20/2017 1:57:13 PM	431.6116
FractionChange	Denominator	starset_3		7		4/20/2017 1:57:14 PM	431.8436
FractionChange	Denominator	starset_3		8		4/20/2017 1:57:14 PM	432.3055
FractionChange	Denominator	starset_3		9		4/20/2017 1:57:14 PM	432.5777
FractionChange	Denominator	starset_3		10		4/20/2017 1:57:15 PM	432.8359
