EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		9	9cf29768c3ec860c8e725dcc9006f83487103d0a	4/20/2017 1:49:52 PM		4/20/2017 1:50:30 PM	34.22646
ClickButton	HideRepresentaionToolbar					4/20/2017 1:51:52 PM	116.4507
ClickButton	ShowRepresentaionToolbar					4/20/2017 1:51:53 PM	117.5233
ClickButton	Shape/VRects					4/20/2017 1:53:08 PM	192.4975
FractionGenerated	VRects	vrect_1				4/20/2017 1:53:08 PM	192.4975
FractionChange	Denominator	vrect_1		1		4/20/2017 1:53:19 PM	202.9369
FractionChange	Denominator	vrect_1		2		4/20/2017 1:53:20 PM	203.9923
FractionChange	Denominator	vrect_1		3		4/20/2017 1:53:21 PM	204.8162
FractionChange	Denominator	vrect_1		4		4/20/2017 1:53:21 PM	205.6823
FractionChange	Denominator	vrect_1		5		4/20/2017 1:53:23 PM	207.0814
FractionChange	Denominator	vrect_1		6		4/20/2017 1:53:23 PM	207.5851
FractionChange	Denominator	vrect_1		7		4/20/2017 1:53:24 PM	207.9684
FractionChange	Denominator	vrect_1		8		4/20/2017 1:53:24 PM	208.2584
PressFraction	VRects	vrect_1		0/8	(1.125, -1)	4/20/2017 1:53:44 PM	228.5861
ReleaseFraction	VRects	vrect_1		0/8	(1.125, -1)	4/20/2017 1:53:44 PM	228.6891
FractionChange	Numerator	vrect_1		1		4/20/2017 1:53:47 PM	231.0003
FractionChange	Numerator	vrect_1		2		4/20/2017 1:53:47 PM	231.4572
FractionChange	Numerator	vrect_1		3		4/20/2017 1:53:48 PM	231.8635
FractionChange	Numerator	vrect_1		4		4/20/2017 1:53:48 PM	232.2396
EndStateReached						4/20/2017 1:53:51 PM	235.2414
PopupAfterTaskReflection						4/20/2017 1:54:21 PM	264.975
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:55:01 PM		4/20/2017 1:55:01 PM	305.1987
