EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		27	03dcf4bbc7fb088d89575b8646e8b16ac9c07532	4/20/2017 1:49:20 PM		4/20/2017 1:50:00 PM	36.66164
ClickButton	Set/Hearts					4/20/2017 1:52:31 PM	187.1792
FractionGenerated	HeartSets	heartset_1				4/20/2017 1:52:31 PM	187.1792
PressFraction	HeartSets	heartset_1		0/0	(0.28125, -1)	4/20/2017 1:52:37 PM	193.1862
FractionTrashed	HeartSets	heartset_1		0/0		4/20/2017 1:52:38 PM	194.6112
ReleaseFraction	HeartSets	heartset_1		0/0	(-12.1, 8.266666)	4/20/2017 1:52:38 PM	194.6112
ClickButton	Shape/HRects					4/20/2017 1:52:41 PM	197.7386
FractionGenerated	HRects	hrect_2				4/20/2017 1:52:41 PM	197.7386
FractionChange	Denominator	hrect_2		1		4/20/2017 1:52:46 PM	202.7934
FractionChange	Denominator	hrect_2		2		4/20/2017 1:52:47 PM	203.1067
FractionChange	Denominator	hrect_2		3		4/20/2017 1:52:47 PM	203.3797
FractionChange	Denominator	hrect_2		4		4/20/2017 1:52:48 PM	204.1146
FractionChange	Denominator	hrect_2		5		4/20/2017 1:52:48 PM	204.5638
FractionChange	Denominator	hrect_2		6		4/20/2017 1:52:49 PM	205.7398
FractionChange	Denominator	hrect_2		7		4/20/2017 1:52:50 PM	206.1056
FractionChange	Denominator	hrect_2		8		4/20/2017 1:52:50 PM	206.5137
FractionChange	Denominator	hrect_2		9		4/20/2017 1:53:14 PM	230.4595
FractionChange	Denominator	hrect_2		8		4/20/2017 1:53:15 PM	231.2745
FractionChange	Denominator	hrect_2		7		4/20/2017 1:53:16 PM	232.0426
FractionChange	Denominator	hrect_2		8		4/20/2017 1:53:16 PM	232.6656
PressFraction	HRects	hrect_2		0/8	(2.125, 0)	4/20/2017 1:53:17 PM	233.0896
ReleaseFraction	HRects	hrect_2		0/8	(2.125, 0)	4/20/2017 1:53:17 PM	233.2185
FractionChange	Numerator	hrect_2		1		4/20/2017 1:53:18 PM	234.3457
FractionChange	Numerator	hrect_2		2		4/20/2017 1:53:18 PM	234.5786
FractionChange	Numerator	hrect_2		3		4/20/2017 1:53:18 PM	234.8667
FractionChange	Numerator	hrect_2		4		4/20/2017 1:53:19 PM	235.2409
EndStateReached						4/20/2017 1:53:22 PM	238.2427
PopupAfterTaskReflection						4/20/2017 1:53:44 PM	260.9935
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:54:11 PM		4/20/2017 1:54:11 PM	287.6644
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 1:54:19 PM		4/20/2017 1:54:19 PM	296.0087
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:54:45 PM		4/20/2017 1:54:45 PM	321.1996
ClickButton	OpenTaskDescription					4/20/2017 1:56:42 PM	438.0443
ClickButton	Shape/VRects					4/20/2017 1:57:11 PM	467.3481
FractionGenerated	VRects	vrect_3				4/20/2017 1:57:11 PM	467.3481
FractionChange	Denominator	vrect_3		1		4/20/2017 1:57:12 PM	468.573
FractionChange	Denominator	vrect_3		2		4/20/2017 1:57:13 PM	469.1232
FractionChange	Denominator	vrect_3		3		4/20/2017 1:57:13 PM	469.4032
FractionChange	Denominator	vrect_3		4		4/20/2017 1:57:13 PM	469.5792
FractionChange	Denominator	vrect_3		5		4/20/2017 1:57:14 PM	470.0773
FractionChange	Denominator	vrect_3		6		4/20/2017 1:57:14 PM	470.4832
PressFraction	VRects	vrect_3		0/6	(0.125, 0)	4/20/2017 1:57:29 PM	485.1148
ReleaseFraction	VRects	vrect_3		0/6	(0.125, 0)	4/20/2017 1:57:29 PM	485.2447
ReleaseFraction	VRects	vrect_3		0/6	(0.125, 0)	4/20/2017 1:57:52 PM	508.7475
PressFraction	VRects	vrect_3		0/6	(0.125, 0)	4/20/2017 1:57:53 PM	509.4445
ReleaseFraction	VRects	vrect_3		0/6	(0.125, 0)	4/20/2017 1:57:53 PM	509.5226
FractionChange	Numerator	vrect_3		1		4/20/2017 1:57:54 PM	510.1786
PressFraction	VRects	vrect_3		1/6	(0.125, 0)	4/20/2017 1:57:54 PM	510.9225
FractionChange	Numerator	vrect_3		2		4/20/2017 1:57:54 PM	511.0205
ReleaseFraction	VRects	vrect_3		2/6	(0.125, 0)	4/20/2017 1:57:54 PM	511.0205
FractionChange	Numerator	vrect_3		1		4/20/2017 1:57:56 PM	512.9166
ClickButton	Tool/FindEquivalence					4/20/2017 1:58:02 PM	518.9468
EquivalenceGenerated	VRect	vrect_3_eq1				4/20/2017 1:58:02 PM	518.9468
FractionChange	Numerator	vrect_3_eq1		1		4/20/2017 1:58:02 PM	518.9468
FractionChange	Denominator	vrect_3_eq1		6		4/20/2017 1:58:02 PM	518.9468
PressFraction	VRects	vrect_3_eq1		1/6	(0.125, 4.3)	4/20/2017 1:58:18 PM	534.6674
FractionChange	Partitions	vrect_3_eq1		2		4/20/2017 1:58:19 PM	535.89
FractionChange	Partitions	vrect_3_eq1		1		4/20/2017 1:58:21 PM	537.8735
FractionChange	Partitions	vrect_3_eq1		2		4/20/2017 1:58:23 PM	539.7706
FractionChange	Partitions	vrect_3_eq1		3		4/20/2017 1:58:26 PM	542.7957
FractionChange	Partitions	vrect_3_eq1		2		4/20/2017 1:58:27 PM	543.8586
FractionChange	Partitions	vrect_3_eq1		1		4/20/2017 1:58:31 PM	547.8278
FractionChange	Partitions	vrect_3_eq1		2		4/20/2017 1:58:33 PM	549.2828
FractionChange	Partitions	vrect_3_eq1		3		4/20/2017 1:58:41 PM	557.1381
PressFraction	VRects	vrect_3_eq1		3/18	(0.125, 4.3)	4/20/2017 1:58:45 PM	561.8972
ReleaseFraction	VRects	vrect_3_eq1		3/18	(0.125, 4.3)	4/20/2017 1:58:46 PM	562.066
PressFraction	VRects	vrect_3_eq1		3/18	(0.125, 4.3)	4/20/2017 1:58:47 PM	563.0971
PressFraction	VRects	vrect_3_eq1		3/18	(0.125, 4.3)	4/20/2017 1:58:48 PM	564.4092
PressFraction	VRects	vrect_3_eq1		3/18	(0.125, 4.3)	4/20/2017 1:59:06 PM	582.7208
EquivalenceTrashed	VRects	vrect_3_eq1		3/18		4/20/2017 1:59:07 PM	583.9928
ReleaseFraction	VRects	vrect_3_eq1		3/18	(-10.5, 7.533333)	4/20/2017 1:59:07 PM	583.9928
PressFraction	VRects	vrect_3		1/6	(0.125, 0)	4/20/2017 1:59:08 PM	584.8259
ReleaseFraction	VRects	vrect_3		1/6	(0.825, 2.733334)	4/20/2017 1:59:09 PM	585.257
PressFraction	VRects	vrect_3		1/6	(0.825, 2.733334)	4/20/2017 1:59:10 PM	586.1308
ReleaseFraction	VRects	vrect_3		1/6	(0.825, 2.733334)	4/20/2017 1:59:10 PM	586.2249
FractionChange	Denominator	vrect_3		7		4/20/2017 1:59:10 PM	586.962
FractionChange	Denominator	vrect_3		8		4/20/2017 1:59:11 PM	587.169
FractionChange	Denominator	vrect_3		9		4/20/2017 1:59:11 PM	587.3621
FractionChange	Denominator	vrect_3		10		4/20/2017 1:59:12 PM	588.913
