EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		14	2f329f2dd439292b009b9397de8414d7eaaf32c4	4/20/2017 1:49:59 PM		4/20/2017 1:50:40 PM	36.50054
ClickButton	Set/Stars					4/20/2017 1:53:17 PM	193.6236
FractionGenerated	StarSets	starset_1				4/20/2017 1:53:17 PM	193.6236
FractionChange	Denominator	starset_1		1		4/20/2017 1:53:21 PM	197.8785
FractionChange	Denominator	starset_1		2		4/20/2017 1:53:22 PM	198.6218
FractionChange	Denominator	starset_1		3		4/20/2017 1:53:23 PM	199.3258
FractionChange	Denominator	starset_1		4		4/20/2017 1:53:25 PM	201.6047
FractionChange	Denominator	starset_1		5		4/20/2017 1:53:30 PM	206.694
FractionChange	Denominator	starset_1		6		4/20/2017 1:53:31 PM	207.0611
FractionChange	Denominator	starset_1		7		4/20/2017 1:53:31 PM	207.4209
FractionChange	Denominator	starset_1		8		4/20/2017 1:53:32 PM	208.1091
PressFraction	StarSets	starset_1		0/8	(-0.71875, 0)	4/20/2017 1:53:33 PM	209.0791
ReleaseFraction	StarSets	starset_1		0/8	(-0.7187499, 0)	4/20/2017 1:53:33 PM	209.1971
FractionChange	Numerator	starset_1		1		4/20/2017 1:53:35 PM	210.9572
FractionChange	Numerator	starset_1		2		4/20/2017 1:53:36 PM	212.1582
FractionChange	Numerator	starset_1		3		4/20/2017 1:53:36 PM	212.5674
FractionChange	Numerator	starset_1		4		4/20/2017 1:53:37 PM	212.9244
EndStateReached						4/20/2017 1:53:40 PM	215.9252
PopupAfterTaskReflection						4/20/2017 1:54:28 PM	264.2538
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:54:53 PM		4/20/2017 1:54:53 PM	289.3065
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:55:09 PM		4/20/2017 1:55:09 PM	305.1319
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:55:34 PM		4/20/2017 1:55:34 PM	330.6906
ClickButton	Set/Moons					4/20/2017 1:57:08 PM	424.3672
FractionGenerated	MoonSets	moonset_2				4/20/2017 1:57:08 PM	424.3672
PressFraction	MoonSets	moonset_2		0/0	(0.28125, -1)	4/20/2017 1:57:18 PM	433.9743
ReleaseFraction	MoonSets	moonset_2		0/0	(0.28125, -1)	4/20/2017 1:57:18 PM	434.0803
FractionChange	Denominator	moonset_2		1		4/20/2017 1:57:18 PM	434.0803
PressFraction	MoonSets	moonset_2		0/1	(0.28125, -1)	4/20/2017 1:57:19 PM	435.8635
ReleaseFraction	MoonSets	moonset_2		0/1	(0.28125, -1)	4/20/2017 1:57:20 PM	435.9586
FractionChange	Denominator	moonset_2		2		4/20/2017 1:57:20 PM	435.9586
PressFraction	MoonSets	moonset_2		0/2	(0.28125, -1)	4/20/2017 1:57:20 PM	436.4156
ReleaseFraction	MoonSets	moonset_2		0/2	(0.28125, -1)	4/20/2017 1:57:20 PM	436.5516
FractionChange	Denominator	moonset_2		3		4/20/2017 1:57:20 PM	436.5516
PressFraction	MoonSets	moonset_2		0/3	(0.28125, -1)	4/20/2017 1:57:21 PM	437.1767
ReleaseFraction	MoonSets	moonset_2		0/3	(0.28125, -1)	4/20/2017 1:57:21 PM	437.3267
FractionChange	Denominator	moonset_2		4		4/20/2017 1:57:21 PM	437.3267
PressFraction	MoonSets	moonset_2		0/4	(0.28125, -1)	4/20/2017 1:57:22 PM	438.0547
ReleaseFraction	MoonSets	moonset_2		0/4	(0.28125, -1)	4/20/2017 1:57:22 PM	438.1906
FractionChange	Denominator	moonset_2		5		4/20/2017 1:57:22 PM	438.1906
PressFraction	MoonSets	moonset_2		0/5	(0.28125, -1)	4/20/2017 1:57:22 PM	438.7608
ReleaseFraction	MoonSets	moonset_2		0/5	(0.28125, -1)	4/20/2017 1:57:23 PM	438.9267
FractionChange	Denominator	moonset_2		6		4/20/2017 1:57:23 PM	438.9267
PressFraction	MoonSets	moonset_2		0/6	(0.28125, -1)	4/20/2017 1:57:24 PM	440.2547
ReleaseFraction	MoonSets	moonset_2		0/6	(0.28125, -1)	4/20/2017 1:57:24 PM	440.3368
FractionChange	Denominator	moonset_2		7		4/20/2017 1:57:24 PM	440.3368
PressFraction	MoonSets	moonset_2		0/7	(0.28125, -1)	4/20/2017 1:57:24 PM	440.5517
ReleaseFraction	MoonSets	moonset_2		0/7	(0.28125, -1)	4/20/2017 1:57:24 PM	440.6808
FractionChange	Denominator	moonset_2		8		4/20/2017 1:57:24 PM	440.6808
PressFraction	MoonSets	moonset_2		0/8	(0.28125, -1)	4/20/2017 1:57:24 PM	440.8621
ReleaseFraction	MoonSets	moonset_2		0/8	(0.28125, -1)	4/20/2017 1:57:25 PM	440.9927
FractionChange	Denominator	moonset_2		9		4/20/2017 1:57:25 PM	440.9927
PressFraction	MoonSets	moonset_2		0/9	(0.28125, -1)	4/20/2017 1:57:25 PM	441.1986
ReleaseFraction	MoonSets	moonset_2		0/9	(0.28125, -1)	4/20/2017 1:57:25 PM	441.2957
FractionChange	Denominator	moonset_2		10		4/20/2017 1:57:25 PM	441.2957
PressFraction	MoonSets	moonset_2		0/10	(0.28125, -1)	4/20/2017 1:57:25 PM	441.4647
ReleaseFraction	MoonSets	moonset_2		0/10	(0.28125, -1)	4/20/2017 1:57:25 PM	441.5828
FractionChange	Denominator	moonset_2		11		4/20/2017 1:57:25 PM	441.5828
PressFraction	MoonSets	moonset_2		0/11	(0.28125, -1)	4/20/2017 1:57:25 PM	441.7757
ReleaseFraction	MoonSets	moonset_2		0/11	(0.28125, -1)	4/20/2017 1:57:25 PM	441.8716
FractionChange	Denominator	moonset_2		12		4/20/2017 1:57:25 PM	441.8716
PressFraction	MoonSets	moonset_2		0/12	(0.28125, -1)	4/20/2017 1:57:26 PM	442.1427
ReleaseFraction	MoonSets	moonset_2		0/12	(0.28125, -1)	4/20/2017 1:57:26 PM	442.3028
FractionChange	Denominator	moonset_2		13		4/20/2017 1:57:26 PM	442.3028
PressFraction	MoonSets	moonset_2		0/13	(0.28125, -1)	4/20/2017 1:57:26 PM	442.5747
ReleaseFraction	MoonSets	moonset_2		0/13	(0.28125, -1)	4/20/2017 1:57:26 PM	442.6968
FractionChange	Denominator	moonset_2		14		4/20/2017 1:57:26 PM	442.6968
PressFraction	MoonSets	moonset_2		0/14	(0.28125, -1)	4/20/2017 1:57:27 PM	443.0077
ReleaseFraction	MoonSets	moonset_2		0/14	(0.28125, -1)	4/20/2017 1:57:27 PM	443.1357
