EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		31	6110c165e54fa28dc2c7073931e091fdc9c436d4	4/20/2017 1:49:03 PM		4/20/2017 1:49:36 PM	27.96988
ClickButton	Set/Hearts					4/20/2017 1:52:16 PM	188.474
FractionGenerated	HeartSets	heartset_1				4/20/2017 1:52:16 PM	188.474
FractionChange	Denominator	heartset_1		1		4/20/2017 1:52:29 PM	201.4965
FractionChange	Denominator	heartset_1		2		4/20/2017 1:52:30 PM	202.2096
FractionChange	Denominator	heartset_1		3		4/20/2017 1:52:30 PM	202.8896
FractionChange	Denominator	heartset_1		4		4/20/2017 1:52:31 PM	203.6346
FractionChange	Denominator	heartset_1		5		4/20/2017 1:52:32 PM	204.2727
FractionChange	Denominator	heartset_1		6		4/20/2017 1:52:32 PM	204.8248
FractionChange	Denominator	heartset_1		7		4/20/2017 1:52:33 PM	205.4079
FractionChange	Denominator	heartset_1		8		4/20/2017 1:52:34 PM	206.0168
PressFraction	HeartSets	heartset_1		0/8	(-0.71875, 0)	4/20/2017 1:52:59 PM	231.6719
ReleaseFraction	HeartSets	heartset_1		0/8	(-0.71875, 0)	4/20/2017 1:52:59 PM	231.793
PressFraction	HeartSets	heartset_1		0/8	(-0.71875, 0)	4/20/2017 1:53:10 PM	242.1275
ReleaseFraction	HeartSets	heartset_1		0/8	(-0.6187501, 0.6)	4/20/2017 1:53:10 PM	242.8715
PressFraction	HeartSets	heartset_1		0/8	(-0.6187501, 0.6)	4/20/2017 1:53:11 PM	244.0076
ReleaseFraction	HeartSets	heartset_1		0/8	(-0.6187501, 0.6)	4/20/2017 1:53:12 PM	244.1276
PressFraction	HeartSets	heartset_1		0/8	(-0.6187501, 0.6)	4/20/2017 1:53:12 PM	244.5925
ReleaseFraction	HeartSets	heartset_1		0/8	(-0.6187501, 0.6)	4/20/2017 1:53:12 PM	244.7055
FractionChange	Numerator	heartset_1		1		4/20/2017 1:53:14 PM	246.5286
FractionChange	Numerator	heartset_1		2		4/20/2017 1:53:14 PM	246.9849
FractionChange	Numerator	heartset_1		3		4/20/2017 1:53:15 PM	247.4088
FractionChange	Numerator	heartset_1		4		4/20/2017 1:53:15 PM	247.8887
EndStateReached						4/20/2017 1:53:18 PM	250.8887
PopupAfterTaskReflection						4/20/2017 1:53:27 PM	259.9444
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:53:58 PM		4/20/2017 1:53:58 PM	290.4637
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:54:10 PM		4/20/2017 1:54:10 PM	302.7229
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:54:36 PM		4/20/2017 1:54:36 PM	328.8329
ClickButton	Set/Stars					4/20/2017 1:56:17 PM	429.6472
FractionGenerated	StarSets	starset_2				4/20/2017 1:56:17 PM	429.6472
FractionChange	Denominator	starset_2		1		4/20/2017 1:56:19 PM	431.9907
FractionChange	Denominator	starset_2		2		4/20/2017 1:56:20 PM	432.4068
FractionChange	Denominator	starset_2		3		4/20/2017 1:56:20 PM	432.8708
FractionChange	Denominator	starset_2		4		4/20/2017 1:56:21 PM	433.3349
FractionChange	Denominator	starset_2		5		4/20/2017 1:56:21 PM	433.8616
FractionChange	Denominator	starset_2		6		4/20/2017 1:56:22 PM	434.5109
FractionChange	Denominator	starset_2		7		4/20/2017 1:56:23 PM	435.0539
FractionChange	Denominator	starset_2		8		4/20/2017 1:56:23 PM	435.5901
FractionChange	Denominator	starset_2		9		4/20/2017 1:56:28 PM	440.0292
FractionChange	Denominator	starset_2		10		4/20/2017 1:56:28 PM	440.5186
FractionChange	Denominator	starset_2		11		4/20/2017 1:56:29 PM	441.1902
FractionChange	Denominator	starset_2		12		4/20/2017 1:56:29 PM	441.8542
FractionChange	Denominator	starset_2		13		4/20/2017 1:56:30 PM	442.5103
FractionChange	Denominator	starset_2		14		4/20/2017 1:56:31 PM	443.5653
FractionChange	Denominator	starset_2		15		4/20/2017 1:56:32 PM	444.0783
FractionChange	Denominator	starset_2		16		4/20/2017 1:56:32 PM	444.7175
FractionChange	Denominator	starset_2		17		4/20/2017 1:56:33 PM	445.2714
FractionChange	Denominator	starset_2		18		4/20/2017 1:56:33 PM	445.7594
PressFraction	StarSets	starset_2		0/18	(0.28125, 1)	4/20/2017 1:56:35 PM	447.6945
ReleaseFraction	StarSets	starset_2		0/18	(0.28125, 1)	4/20/2017 1:56:35 PM	447.8156
FractionChange	Numerator	starset_2		1		4/20/2017 1:58:57 PM	589.3889
