EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		23	35c73d1083adcdcb4afe524ea3829e405cd112ab	4/20/2017 1:49:41 PM		4/20/2017 1:50:22 PM	37.97709
ClickButton	Set/Hearts					4/20/2017 1:52:56 PM	191.6248
FractionGenerated	HeartSets	heartset_1				4/20/2017 1:52:56 PM	191.6248
FractionChange	Denominator	heartset_1		1		4/20/2017 1:53:10 PM	206.3043
FractionChange	Denominator	heartset_1		2		4/20/2017 1:53:11 PM	206.5604
FractionChange	Denominator	heartset_1		3		4/20/2017 1:53:11 PM	206.8953
FractionChange	Denominator	heartset_1		4		4/20/2017 1:53:11 PM	207.2896
FractionChange	Denominator	heartset_1		5		4/20/2017 1:53:12 PM	207.6494
FractionChange	Denominator	heartset_1		6		4/20/2017 1:53:12 PM	208.0404
FractionChange	Denominator	heartset_1		7		4/20/2017 1:53:13 PM	208.8335
FractionChange	Denominator	heartset_1		8		4/20/2017 1:53:14 PM	209.4495
PressFraction	HeartSets	heartset_1		0/8	(-0.71875, 0)	4/20/2017 1:53:19 PM	214.5909
ReleaseFraction	HeartSets	heartset_1		0/8	(-0.71875, 0)	4/20/2017 1:53:19 PM	214.6957
FractionChange	Numerator	heartset_1		1		4/20/2017 1:53:35 PM	230.8883
FractionChange	Numerator	heartset_1		2		4/20/2017 1:53:36 PM	232.2786
FractionChange	Numerator	heartset_1		3		4/20/2017 1:53:37 PM	233.0466
FractionChange	Numerator	heartset_1		4		4/20/2017 1:53:38 PM	233.5905
EndStateReached						4/20/2017 1:53:41 PM	236.5925
PopupAfterTaskReflection						4/20/2017 1:54:04 PM	260.3766
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:54:33 PM		4/20/2017 1:54:33 PM	289.1586
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	让我乐在其中	4/20/2017 1:54:43 PM		4/20/2017 1:54:43 PM	299.3022
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:55:14 PM		4/20/2017 1:55:14 PM	329.6553
ClickButton	LiquidMeasures					4/20/2017 1:56:47 PM	422.8218
FractionGenerated	LiquidMeasures	liquid_2				4/20/2017 1:56:47 PM	422.8218
FractionChange	Denominator	liquid_2		1		4/20/2017 1:56:54 PM	430.2509
FractionChange	Denominator	liquid_2		2		4/20/2017 1:56:56 PM	432.1949
