EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		2	2a2e06c780b6b600b89b2ba983c193d11462e5ac	4/20/2017 1:49:16 PM		4/20/2017 1:49:47 PM	25.57512
ClickButton	HideRepresentaionToolbar					4/20/2017 1:50:55 PM	93.96415
ClickButton	ShowRepresentaionToolbar					4/20/2017 1:50:57 PM	95.65147
ClickButton	Set/Stars					4/20/2017 1:52:27 PM	185.6168
FractionGenerated	StarSets	starset_1				4/20/2017 1:52:27 PM	185.6168
PressFraction	StarSets	starset_1		0/0	(-0.71875, 0)	4/20/2017 1:52:35 PM	194.3596
ReleaseFraction	StarSets	starset_1		0/0	(-0.7187501, 0)	4/20/2017 1:52:36 PM	194.584
FractionChange	Denominator	starset_1		1		4/20/2017 1:52:37 PM	195.721
FractionChange	Denominator	starset_1		2		4/20/2017 1:52:37 PM	195.9683
FractionChange	Denominator	starset_1		3		4/20/2017 1:52:37 PM	196.2972
FractionChange	Denominator	starset_1		4		4/20/2017 1:52:38 PM	196.6551
FractionChange	Denominator	starset_1		5		4/20/2017 1:52:38 PM	197.1277
FractionChange	Denominator	starset_1		6		4/20/2017 1:52:39 PM	197.9522
FractionChange	Denominator	starset_1		7		4/20/2017 1:52:39 PM	198.5362
FractionChange	Denominator	starset_1		8		4/20/2017 1:52:40 PM	199.4633
PressFraction	StarSets	starset_1		0/8	(-0.7187501, 0)	4/20/2017 1:52:43 PM	201.5534
ReleaseFraction	StarSets	starset_1		0/8	(-0.7187501, 0.06666669)	4/20/2017 1:52:43 PM	201.7363
FractionChange	Numerator	starset_1		1		4/20/2017 1:52:46 PM	204.6155
FractionChange	Numerator	starset_1		2		4/20/2017 1:52:46 PM	204.8164
FractionChange	Numerator	starset_1		3		4/20/2017 1:52:46 PM	205.1444
FractionChange	Numerator	starset_1		4		4/20/2017 1:52:46 PM	205.3594
EndStateReached						4/20/2017 1:52:49 PM	208.3614
ClickButton	OpenTaskDescription					4/20/2017 1:53:21 PM	239.6554
PressFraction	StarSets	starset_1		4/8	(-0.7187501, 0.06666669)	4/20/2017 1:53:22 PM	240.9605
ReleaseFraction	StarSets	starset_1		4/8	(-0.7187502, 0.06666672)	4/20/2017 1:53:22 PM	241.1345
PressFraction	StarSets	starset_1		4/8	(-0.7187502, 0.06666672)	4/20/2017 1:53:23 PM	241.7836
EndStateReached						4/20/2017 1:53:24 PM	242.6575
EndStateReached						4/20/2017 1:53:25 PM	243.9625
EndStateReached						4/20/2017 1:53:25 PM	244.1365
EndStateReached						4/20/2017 1:53:26 PM	244.7836
PopupAfterTaskReflection						4/20/2017 1:53:40 PM	258.952
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:54:11 PM		4/20/2017 1:54:11 PM	290.1761
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很无聊	4/20/2017 1:54:23 PM		4/20/2017 1:54:23 PM	301.8941
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:54:26 PM		4/20/2017 1:54:26 PM	304.9175
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:54:46 PM		4/20/2017 1:54:46 PM	325.4691
ClickButton	LiquidMeasures					4/20/2017 1:56:26 PM	424.8418
FractionGenerated	LiquidMeasures	liquid_2				4/20/2017 1:56:26 PM	424.8418
PressFraction	LiquidMeasures	liquid_2		0/0	(0.9375, 1)	4/20/2017 1:56:27 PM	426.4007
ReleaseFraction	LiquidMeasures	liquid_2		0/0	(0.9375, 1)	4/20/2017 1:56:28 PM	426.5767
FractionChange	Denominator	liquid_2		1		4/20/2017 1:56:29 PM	428.0968
FractionChange	Denominator	liquid_2		2		4/20/2017 1:56:29 PM	428.3128
FractionChange	Denominator	liquid_2		3		4/20/2017 1:56:30 PM	428.8169
FractionChange	Denominator	liquid_2		4		4/20/2017 1:56:30 PM	429.0499
FractionChange	Denominator	liquid_2		5		4/20/2017 1:56:30 PM	429.4499
FractionChange	Denominator	liquid_2		6		4/20/2017 1:56:31 PM	429.675
FractionChange	Denominator	liquid_2		7		4/20/2017 1:56:31 PM	429.8579
FractionChange	Denominator	liquid_2		8		4/20/2017 1:56:31 PM	430.0588
FractionChange	Denominator	liquid_2		9		4/20/2017 1:56:31 PM	430.2889
FractionChange	Denominator	liquid_2		10		4/20/2017 1:56:32 PM	430.707
FractionChange	Denominator	liquid_2		11		4/20/2017 1:56:32 PM	430.9449
FractionChange	Denominator	liquid_2		12		4/20/2017 1:56:32 PM	431.1369
FractionChange	Denominator	liquid_2		13		4/20/2017 1:56:32 PM	431.345
FractionChange	Denominator	liquid_2		14		4/20/2017 1:56:33 PM	431.5691
FractionChange	Denominator	liquid_2		15		4/20/2017 1:56:33 PM	431.778
FractionChange	Denominator	liquid_2		16		4/20/2017 1:56:33 PM	432.025
FractionChange	Denominator	liquid_2		17		4/20/2017 1:56:33 PM	432.3049
FractionChange	Denominator	liquid_2		18		4/20/2017 1:56:34 PM	432.777
FractionChange	Denominator	liquid_2		19		4/20/2017 1:56:34 PM	433.2091
FractionChange	Denominator	liquid_2		18		4/20/2017 1:56:36 PM	435.081
PressFraction	LiquidMeasures	liquid_2		0/18	(0.9375, 1)	4/20/2017 1:56:37 PM	435.5551
ReleaseFraction	LiquidMeasures	liquid_2		0/18	(0.9375, 1)	4/20/2017 1:56:37 PM	435.7061
FractionChange	Numerator	liquid_2		1		4/20/2017 1:56:38 PM	436.6341
FractionChange	Numerator	liquid_2		2		4/20/2017 1:56:38 PM	436.9471
FractionChange	Numerator	liquid_2		3		4/20/2017 1:56:38 PM	437.3372
EndStateReached						4/20/2017 1:56:41 PM	440.3383
TaskReset						4/20/2017 1:57:57 PM	515.8475
EndStateReached						4/20/2017 1:58:00 PM	518.8991
TaskReset						4/20/2017 1:58:09 PM	527.6459
ClickButton	LiquidMeasures					4/20/2017 1:58:11 PM	530.1278
FractionGenerated	LiquidMeasures	liquid_3				4/20/2017 1:58:11 PM	530.1278
