EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		12	9705a7efddb6ad92fe8146171892453814102bd4	4/20/2017 1:49:51 PM		4/20/2017 1:50:32 PM	36.84007
ClickButton	Set/Moons					4/20/2017 1:52:54 PM	178.9816
FractionGenerated	MoonSets	moonset_1				4/20/2017 1:52:54 PM	178.9816
PressFraction	MoonSets	moonset_1		0/0	(0.28125, -1)	4/20/2017 1:52:56 PM	180.7876
ReleaseFraction	MoonSets	moonset_1		0/0	(0.3145833, -1)	4/20/2017 1:52:56 PM	180.9075
FractionChange	Denominator	moonset_1		1		4/20/2017 1:52:56 PM	180.9075
PressFraction	MoonSets	moonset_1		0/1	(0.3145833, -1)	4/20/2017 1:52:59 PM	183.3497
ReleaseFraction	MoonSets	moonset_1		0/1	(0.3145833, -1)	4/20/2017 1:52:59 PM	183.5157
FractionChange	Denominator	moonset_1		2		4/20/2017 1:52:59 PM	183.5157
PressFraction	MoonSets	moonset_1		0/2	(0.3145833, -1)	4/20/2017 1:53:08 PM	193.2591
ReleaseFraction	MoonSets	moonset_1		0/2	(0.3145833, -1)	4/20/2017 1:53:09 PM	193.3972
PressFraction	MoonSets	moonset_1		0/2	(0.3145833, -1)	4/20/2017 1:53:13 PM	197.4854
ReleaseFraction	MoonSets	moonset_1		0/2	(0.3145833, -1)	4/20/2017 1:53:13 PM	197.6043
FractionChange	Numerator	moonset_1		1		4/20/2017 1:53:13 PM	197.6043
PressFraction	MoonSets	moonset_1		1/2	(0.3145833, -1)	4/20/2017 1:53:13 PM	198.2275
ReleaseFraction	MoonSets	moonset_1		1/2	(0.3145833, -1)	4/20/2017 1:53:14 PM	198.3475
FractionChange	Numerator	moonset_1		2		4/20/2017 1:53:14 PM	198.3475
PressFraction	MoonSets	moonset_1		2/2	(0.3145833, -1)	4/20/2017 1:53:14 PM	199.0845
ReleaseFraction	MoonSets	moonset_1		2/2	(0.3145833, -1)	4/20/2017 1:53:14 PM	199.2126
