EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		10	02b0c501b7bbe6810956f4531da894e6fa94789b	4/20/2017 1:49:43 PM		4/20/2017 1:50:23 PM	35.92626
ClickButton	Set/Hearts					4/20/2017 1:52:53 PM	186.4727
FractionGenerated	HeartSets	heartset_1				4/20/2017 1:52:53 PM	186.4727
FractionChange	Denominator	heartset_1		1		4/20/2017 1:53:08 PM	201.4402
FractionChange	Denominator	heartset_1		2		4/20/2017 1:53:13 PM	206.5355
FractionChange	Denominator	heartset_1		3		4/20/2017 1:53:14 PM	207.3425
FractionChange	Denominator	heartset_1		4		4/20/2017 1:53:14 PM	207.8707
FractionChange	Denominator	heartset_1		5		4/20/2017 1:53:16 PM	209.3107
FractionChange	Denominator	heartset_1		6		4/20/2017 1:53:16 PM	209.8868
FractionChange	Denominator	heartset_1		7		4/20/2017 1:53:17 PM	210.3517
FractionChange	Denominator	heartset_1		8		4/20/2017 1:53:17 PM	210.8967
PressFraction	HeartSets	heartset_1		0/8	(0.28125, 1)	4/20/2017 1:53:31 PM	224.8875
ReleaseFraction	HeartSets	heartset_1		0/8	(0.28125, 1)	4/20/2017 1:53:32 PM	225.1183
FractionChange	Numerator	heartset_1		1		4/20/2017 1:53:37 PM	230.7827
FractionChange	Numerator	heartset_1		2		4/20/2017 1:53:39 PM	232.2229
FractionChange	Numerator	heartset_1		3		4/20/2017 1:53:39 PM	232.7997
FractionChange	Numerator	heartset_1		4		4/20/2017 1:53:40 PM	233.471
EndStateReached						4/20/2017 1:53:43 PM	236.4718
PopupAfterTaskReflection						4/20/2017 1:54:18 PM	271.8306
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:54:39 PM		4/20/2017 1:54:39 PM	292.4958
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:54:57 PM		4/20/2017 1:54:57 PM	310.3426
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很无聊	4/20/2017 1:55:09 PM		4/20/2017 1:55:09 PM	322.6071
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:55:12 PM		4/20/2017 1:55:12 PM	325.4623
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:55:14 PM		4/20/2017 1:55:14 PM	326.9914
ClickButton	Set/Hearts					4/20/2017 1:56:56 PM	429.309
FractionGenerated	HeartSets	heartset_2				4/20/2017 1:56:56 PM	429.309
PressFraction	HeartSets	heartset_2		0/0	(0.28125, 0)	4/20/2017 1:58:32 PM	525.0444
FractionTrashed	HeartSets	heartset_2		0/0		4/20/2017 1:58:34 PM	527.3315
ReleaseFraction	HeartSets	heartset_2		0/0	(-11.3, 8.333333)	4/20/2017 1:58:34 PM	527.3315
ClickButton	Shape/VRects					4/20/2017 1:58:38 PM	531.7407
FractionGenerated	VRects	vrect_3				4/20/2017 1:58:38 PM	531.7407
PressFraction	VRects	vrect_3		0/0	(1.125, -1)	4/20/2017 1:58:54 PM	547.2054
FractionTrashed	VRects	vrect_3		0/0		4/20/2017 1:58:55 PM	548.6055
ReleaseFraction	VRects	vrect_3		0/0	(-9.833334, 9.333333)	4/20/2017 1:58:55 PM	548.6055
ClickButton	Shape/HRects					4/20/2017 1:58:58 PM	551.3875
FractionGenerated	HRects	hrect_4				4/20/2017 1:58:58 PM	551.3875
FractionChange	Denominator	hrect_4		1		4/20/2017 1:59:14 PM	567.5244
FractionChange	Denominator	hrect_4		2		4/20/2017 1:59:29 PM	582.1172
FractionChange	Denominator	hrect_4		3		4/20/2017 1:59:29 PM	582.8351
FractionChange	Denominator	hrect_4		4		4/20/2017 1:59:30 PM	583.2933
FractionChange	Denominator	hrect_4		5		4/20/2017 1:59:30 PM	583.7412
FractionChange	Denominator	hrect_4		6		4/20/2017 1:59:31 PM	584.1882
FractionChange	Denominator	hrect_4		7		4/20/2017 1:59:31 PM	584.6684
FractionChange	Denominator	hrect_4		8		4/20/2017 1:59:33 PM	586.0535
FractionChange	Denominator	hrect_4		9		4/20/2017 1:59:33 PM	586.6533
FractionChange	Denominator	hrect_4		10		4/20/2017 1:59:34 PM	587.7404
FractionChange	Denominator	hrect_4		11		4/20/2017 1:59:35 PM	588.1714
FractionChange	Denominator	hrect_4		12		4/20/2017 1:59:35 PM	588.6844
FractionChange	Denominator	hrect_4		13		4/20/2017 1:59:36 PM	589.4435
FractionChange	Denominator	hrect_4		14		4/20/2017 1:59:37 PM	589.9656
FractionChange	Denominator	hrect_4		15		4/20/2017 1:59:37 PM	590.5075
FractionChange	Denominator	hrect_4		16		4/20/2017 1:59:38 PM	591.3896
FractionChange	Denominator	hrect_4		17		4/20/2017 1:59:40 PM	593.4927
FractionChange	Denominator	hrect_4		18		4/20/2017 1:59:41 PM	594.1637
PressFraction	HRects	hrect_4		0/18	(1.125, 1)	4/20/2017 1:59:46 PM	599.5149
FractionChange	Numerator	hrect_4		1		4/20/2017 1:59:46 PM	599.7081
ReleaseFraction	HRects	hrect_4		1/18	(1.125, 1)	4/20/2017 1:59:46 PM	599.7081
PressFraction	HRects	hrect_4		1/18	(1.125, 1)	4/20/2017 1:59:47 PM	600.885
FractionChange	Numerator	hrect_4		2		4/20/2017 1:59:48 PM	601.0829
ReleaseFraction	HRects	hrect_4		2/18	(1.125, 1)	4/20/2017 1:59:48 PM	601.0829
PressFraction	HRects	hrect_4		2/18	(1.125, 1)	4/20/2017 1:59:49 PM	602.3632
FractionChange	Numerator	hrect_4		3		4/20/2017 1:59:49 PM	602.5641
ReleaseFraction	HRects	hrect_4		3/18	(1.125, 1)	4/20/2017 1:59:49 PM	602.5641
PressFraction	HRects	hrect_4		3/18	(1.125, 1)	4/20/2017 1:59:50 PM	603.8271
FractionChange	Numerator	hrect_4		4		4/20/2017 1:59:51 PM	604.0121
ReleaseFraction	HRects	hrect_4		4/18	(1.125, 1)	4/20/2017 1:59:51 PM	604.0121
EndStateReached						4/20/2017 1:59:52 PM	605.5652
EndStateReached						4/20/2017 1:59:52 PM	605.5652
EndStateReached						4/20/2017 1:59:53 PM	606.8283
TaskChange_warningMessage	ClickForward			1		4/20/2017 1:59:59 PM	612.5637
PressFraction	HRects	hrect_4		4/18	(1.125, 1)	4/20/2017 2:00:05 PM	618.2828
FractionChange	Numerator	hrect_4		5		4/20/2017 2:00:05 PM	618.4598
ReleaseFraction	HRects	hrect_4		5/18	(1.125, 1)	4/20/2017 2:00:05 PM	618.4598
PressFraction	HRects	hrect_4		5/18	(1.125, 1)	4/20/2017 2:00:06 PM	619.2189
FractionChange	Numerator	hrect_4		6		4/20/2017 2:00:06 PM	619.4039
ReleaseFraction	HRects	hrect_4		6/18	(1.125, 1)	4/20/2017 2:00:06 PM	619.4039
PressFraction	HRects	hrect_4		6/18	(1.125, 1)	4/20/2017 2:00:16 PM	629.3403
FractionChange	Numerator	hrect_4		5		4/20/2017 2:00:16 PM	629.5145
ReleaseFraction	HRects	hrect_4		5/18	(1.091666, 1)	4/20/2017 2:00:16 PM	629.5145
PressFraction	HRects	hrect_4		5/18	(1.091666, 1)	4/20/2017 2:00:17 PM	630.7465
FractionChange	Numerator	hrect_4		4		4/20/2017 2:00:18 PM	630.9144
ReleaseFraction	HRects	hrect_4		4/18	(1.091666, 1)	4/20/2017 2:00:18 PM	630.9144
PressFraction	HRects	hrect_4		4/18	(1.091666, 1)	4/20/2017 2:00:20 PM	633.2845
FractionChange	Numerator	hrect_4		3		4/20/2017 2:00:20 PM	633.4664
ReleaseFraction	HRects	hrect_4		3/18	(1.091666, 1)	4/20/2017 2:00:20 PM	633.4664
EndStateReached						4/20/2017 2:00:23 PM	636.4667
EndStateReached						4/20/2017 2:00:23 PM	636.4667
PopupAfterTaskReflection						4/20/2017 2:00:28 PM	641.5569
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 2:00:42 PM		4/20/2017 2:00:42 PM	654.9247
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 2:00:45 PM		4/20/2017 2:00:45 PM	658.3638
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 2:00:49 PM		4/20/2017 2:00:49 PM	662.2531
ClickButton	Shape/HRects					4/20/2017 2:01:46 PM	719.1428
FractionGenerated	HRects	hrect_5				4/20/2017 2:01:46 PM	719.1428
FractionChange	Denominator	hrect_5		1		4/20/2017 2:01:51 PM	723.5418
PressFraction	HRects	hrect_5		0/1	(0.125, 0)	4/20/2017 2:02:00 PM	732.6313
ReleaseFraction	HRects	hrect_5		0/1	(0.125, 0)	4/20/2017 2:02:00 PM	732.8054
PressFraction	HRects	hrect_5		0/1	(0.125, 0)	4/20/2017 2:02:01 PM	733.4705
FractionChange	Numerator	hrect_5		1		4/20/2017 2:02:01 PM	733.6545
ReleaseFraction	HRects	hrect_5		1/1	(0.125, 0)	4/20/2017 2:02:01 PM	733.6545
PressFraction	HRects	hrect_5		1/1	(0.125, 0)	4/20/2017 2:02:05 PM	737.3748
FractionChange	Numerator	hrect_5		0		4/20/2017 2:02:05 PM	737.5265
ReleaseFraction	HRects	hrect_5		0/1	(0.125, 0)	4/20/2017 2:02:05 PM	737.5265
FractionChange	Denominator	hrect_5		2		4/20/2017 2:02:06 PM	738.7817
FractionChange	Denominator	hrect_5		3		4/20/2017 2:02:07 PM	739.3027
FractionChange	Denominator	hrect_5		4		4/20/2017 2:02:07 PM	739.8138
FractionChange	Denominator	hrect_5		5		4/20/2017 2:02:14 PM	746.71
FractionChange	Denominator	hrect_5		6		4/20/2017 2:02:20 PM	752.3734
FractionChange	Denominator	hrect_5		7		4/20/2017 2:02:20 PM	753.1825
FractionChange	Denominator	hrect_5		8		4/20/2017 2:02:21 PM	753.8923
PressFraction	HRects	hrect_5		0/8	(0.125, 0)	4/20/2017 2:02:33 PM	765.3578
FractionChange	Numerator	hrect_5		1		4/20/2017 2:02:33 PM	765.559
ReleaseFraction	HRects	hrect_5		1/8	(0.125, 0)	4/20/2017 2:02:33 PM	765.559
PressFraction	HRects	hrect_5		1/8	(0.125, 0)	4/20/2017 2:02:34 PM	766.397
FractionChange	Numerator	hrect_5		2		4/20/2017 2:02:34 PM	766.5901
ReleaseFraction	HRects	hrect_5		2/8	(0.125, 0)	4/20/2017 2:02:34 PM	766.5901
PressFraction	HRects	hrect_5		2/8	(0.125, 0)	4/20/2017 2:02:35 PM	767.3171
FractionChange	Numerator	hrect_5		3		4/20/2017 2:02:35 PM	767.517
ReleaseFraction	HRects	hrect_5		3/8	(0.125, 0)	4/20/2017 2:02:35 PM	767.517
PressFraction	HRects	hrect_5		3/8	(0.125, 0)	4/20/2017 2:02:35 PM	768.197
FractionChange	Numerator	hrect_5		4		4/20/2017 2:02:36 PM	768.3728
ReleaseFraction	HRects	hrect_5		4/8	(0.125, 0)	4/20/2017 2:02:36 PM	768.3728
PressFraction	HRects	hrect_5		4/8	(0.125, 0)	4/20/2017 2:02:36 PM	768.9512
FractionChange	Numerator	hrect_5		5		4/20/2017 2:02:36 PM	769.1402
ReleaseFraction	HRects	hrect_5		5/8	(0.125, -0.03333334)	4/20/2017 2:02:36 PM	769.1402
PressFraction	HRects	hrect_5		5/8	(0.125, -0.03333334)	4/20/2017 2:02:37 PM	770.1243
FractionChange	Numerator	hrect_5		6		4/20/2017 2:02:38 PM	770.3245
ReleaseFraction	HRects	hrect_5		6/8	(0.125, -0.03333336)	4/20/2017 2:02:38 PM	770.3245
PressFraction	HRects	hrect_5		6/8	(0.125, -0.03333336)	4/20/2017 2:02:38 PM	771.1403
FractionChange	Numerator	hrect_5		7		4/20/2017 2:02:39 PM	771.3002
ReleaseFraction	HRects	hrect_5		7/8	(0.125, -0.03333336)	4/20/2017 2:02:39 PM	771.3002
PressFraction	HRects	hrect_5		7/8	(0.125, -0.03333336)	4/20/2017 2:03:24 PM	816.8693
FractionChange	Numerator	hrect_5		6		4/20/2017 2:03:24 PM	817.0624
ReleaseFraction	HRects	hrect_5		6/8	(0.125, -0.03333336)	4/20/2017 2:03:24 PM	817.0624
PressFraction	HRects	hrect_5		6/8	(0.125, -0.03333336)	4/20/2017 2:03:25 PM	817.8215
FractionChange	Numerator	hrect_5		5		4/20/2017 2:03:25 PM	818.0134
ReleaseFraction	HRects	hrect_5		5/8	(0.125, -0.03333336)	4/20/2017 2:03:25 PM	818.0134
PressFraction	HRects	hrect_5		5/8	(0.125, -0.03333336)	4/20/2017 2:03:28 PM	820.5895
FractionChange	Numerator	hrect_5		6		4/20/2017 2:03:28 PM	820.7398
ReleaseFraction	HRects	hrect_5		6/8	(0.125, -0.03333336)	4/20/2017 2:03:28 PM	820.7398
PressFraction	HRects	hrect_5		6/8	(0.125, -0.03333336)	4/20/2017 2:03:29 PM	821.7017
FractionChange	Numerator	hrect_5		7		4/20/2017 2:03:29 PM	821.8375
ReleaseFraction	HRects	hrect_5		7/8	(0.125, -0.03333336)	4/20/2017 2:03:29 PM	821.8375
FractionChange	Denominator	hrect_5		9		4/20/2017 2:04:49 PM	901.6284
FractionChange	Denominator	hrect_5		10		4/20/2017 2:04:49 PM	902.0936
FractionChange	Denominator	hrect_5		11		4/20/2017 2:04:50 PM	902.5405
