EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		13	1b44ef7dfc07bb39608042e025778fd2a7f539ee	4/20/2017 1:49:49 PM		4/20/2017 1:50:28 PM	35.05552
ClickButton	Set/Hearts					4/20/2017 1:52:58 PM	184.9409
FractionGenerated	HeartSets	heartset_1				4/20/2017 1:52:58 PM	184.9409
FractionChange	Denominator	heartset_1		1		4/20/2017 1:53:02 PM	189.2769
FractionChange	Denominator	heartset_1		2		4/20/2017 1:53:04 PM	191.046
FractionChange	Denominator	heartset_1		3		4/20/2017 1:53:10 PM	196.5565
FractionChange	Denominator	heartset_1		4		4/20/2017 1:53:10 PM	196.9183
PressFraction	HeartSets	heartset_1		0/4	(-0.71875, 0)	4/20/2017 1:53:11 PM	197.5664
ReleaseFraction	HeartSets	heartset_1		0/4	(-0.71875, 0)	4/20/2017 1:53:11 PM	197.6764
FractionChange	Numerator	heartset_1		1		4/20/2017 1:53:12 PM	198.7734
FractionChange	Numerator	heartset_1		2		4/20/2017 1:53:12 PM	199.2444
EndStateReached						4/20/2017 1:53:15 PM	202.2454
PressFraction	HeartSets	heartset_1		2/4	(-0.71875, 0)	4/20/2017 1:53:48 PM	234.9165
ReleaseFraction	HeartSets	heartset_1		2/4	(-0.71875, 0)	4/20/2017 1:53:48 PM	235.0935
EndStateReached						4/20/2017 1:53:51 PM	237.9186
EndStateReached						4/20/2017 1:53:51 PM	238.0957
PopupAfterTaskReflection						4/20/2017 1:54:15 PM	262.2036
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:54:20 PM		4/20/2017 1:54:20 PM	267.3318
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:54:24 PM		4/20/2017 1:54:24 PM	271.0041
PopupAfterTaskReflection_Response	RadioSelected	Panel_1	简单	4/20/2017 1:54:45 PM		4/20/2017 1:54:45 PM	291.7545
PopupAfterTaskReflection_Response	RadioSelected	Panel_2	很有趣	4/20/2017 1:54:52 PM		4/20/2017 1:54:52 PM	299.5069
PopupAfterTaskReflection_Response	ContinueSelected			4/20/2017 1:55:22 PM		4/20/2017 1:55:22 PM	328.6348
ClickButton	Set/Stars					4/20/2017 1:57:02 PM	428.9587
FractionGenerated	StarSets	starset_2				4/20/2017 1:57:02 PM	428.9587
FractionChange	Denominator	starset_2		1		4/20/2017 1:57:05 PM	432.4318
FractionChange	Denominator	starset_2		2		4/20/2017 1:57:06 PM	432.6629
FractionChange	Denominator	starset_2		3		4/20/2017 1:57:06 PM	432.9348
FractionChange	Denominator	starset_2		4		4/20/2017 1:57:06 PM	433.1998
FractionChange	Denominator	starset_2		5		4/20/2017 1:57:07 PM	433.6398
FractionChange	Denominator	starset_2		6		4/20/2017 1:57:07 PM	433.9208
FractionChange	Denominator	starset_2		7		4/20/2017 1:57:07 PM	434.1768
FractionChange	Denominator	starset_2		8		4/20/2017 1:57:07 PM	434.4318
FractionChange	Denominator	starset_2		9		4/20/2017 1:57:08 PM	434.8889
FractionChange	Denominator	starset_2		10		4/20/2017 1:57:08 PM	435.3681
FractionChange	Denominator	starset_2		11		4/20/2017 1:57:09 PM	436.4009
FractionChange	Denominator	starset_2		12		4/20/2017 1:57:10 PM	436.887
FractionChange	Denominator	starset_2		13		4/20/2017 1:57:10 PM	437.3911
FractionChange	Denominator	starset_2		14		4/20/2017 1:57:15 PM	441.8561
FractionChange	Denominator	starset_2		15		4/20/2017 1:57:15 PM	442.1583
FractionChange	Denominator	starset_2		16		4/20/2017 1:57:17 PM	443.8783
FractionChange	Denominator	starset_2		17		4/20/2017 1:57:17 PM	444.4463
FractionChange	Denominator	starset_2		18		4/20/2017 1:57:18 PM	445.3113
PressFraction	StarSets	starset_2		0/18	(0.28125, 1)	4/20/2017 1:58:30 PM	516.5815
