EventType	EventName	Object1Id	Object2Id	ObjectValue	ObjectPosition	DateTime	SecondsSinceSessionStart
SessionStart		5	17db90e1a1c3f968d7a284ffa6a72ab07f5df188	4/18/2017 8:53:06 AM		4/18/2017 8:53:19 AM	8.355304
ClickButton	NumberedLines					4/18/2017 9:43:09 AM	2998.198
FractionGenerated	NumberedLines	line_1				4/18/2017 9:43:09 AM	2998.198
FractionChange	Denominator	line_1		1		4/18/2017 9:43:24 AM	3013.044
FractionChange	Denominator	line_1		2		4/18/2017 9:43:30 AM	3018.925
FractionChange	Denominator	line_1		3		4/18/2017 9:43:30 AM	3019.466
FractionChange	Denominator	line_1		4		4/18/2017 9:43:31 AM	3019.972
FractionChange	Denominator	line_1		5		4/18/2017 9:43:32 AM	3020.847
FractionChange	Denominator	line_1		6		4/18/2017 9:43:33 AM	3022.246
FractionChange	Denominator	line_1		5		4/18/2017 9:43:35 AM	3023.88
FractionChange	Denominator	line_1		4		4/18/2017 9:43:35 AM	3024.382
FractionChange	Denominator	line_1		3		4/18/2017 9:43:36 AM	3024.895
FractionChange	Denominator	line_1		2		4/18/2017 9:43:36 AM	3025.611
FractionChange	Denominator	line_1		3		4/18/2017 9:43:39 AM	3027.863
FractionChange	Denominator	line_1		4		4/18/2017 9:43:39 AM	3028.448
FractionChange	Denominator	line_1		3		4/18/2017 9:43:44 AM	3032.866
PressFraction	NumberedLines	line_1		0/3	(2.3125, 0)	4/18/2017 9:44:18 AM	3066.678
ReleaseFraction	NumberedLines	line_1		0/3	(2.3125, 0.03333333)	4/18/2017 9:44:18 AM	3066.83
PressFraction	NumberedLines	line_1		0/3	(2.3125, 0.03333333)	4/18/2017 9:44:22 AM	3071.287
ReleaseFraction	NumberedLines	line_1		0/3	(0.8458333, 0.1333333)	4/18/2017 9:44:27 AM	3075.961
PressFraction	NumberedLines	line_1		0/3	(0.8458333, 0.1333333)	4/18/2017 9:44:35 AM	3084.589
ReleaseFraction	NumberedLines	line_1		0/3	(0.4666667, 0.3666666)	4/18/2017 9:44:38 AM	3087.03
PressFraction	NumberedLines	line_1		0/3	(0.4666667, 0.3666666)	4/18/2017 9:44:39 AM	3087.917
ReleaseFraction	NumberedLines	line_1		0/3	(-0.9666667, -0.06666667)	4/18/2017 9:44:40 AM	3088.877
FractionChange	Numerator	line_1		1		4/18/2017 9:44:43 AM	3091.647
